,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,SCFD_1_1,SCFD_1_2,SCFD_1,SCFD_2,SCFD_3,SCFD_4,SCFD_5,SCFD_6,SCFD_7,SCFD_7_1,SCFD_7_2,SCFD_7_3,SCFD_7_4,SCFD_7_5,SCFD_8,SCFD_9,SCFD_10,SCFD_11,SCFD_12,SCFD_20,SCFD_21,SCFD_22,SCFD_22_1,SCFD_22_2,SCFD_22_3,SCFD_22_4,SCFD_25,SCFD_30,SCFD_31,SCFD_32,SCFD_33,SCFD_33_1,SCFD_33_2,SCFD_34,SCFD_34_1,SCFD_34_2,SCFD_34_3,SCFD_35,SCFD_36,SCFD_36_1,SCFD_40,SCFD_50,SCFD_60,SCFD_61,SCFD_61_1,SCFD_62,SCFD_63,SCFD_70,SCFD_71,SCFD_71_1,SCFD_72,SCFD_73,SCFD_1A,SCFD_2A,SCFD_3A,SCFD_4A,SCFD_4_1A,SCFD_4_2A,SCFD_5A,SCFD_6A,SCFD_7A,SCFD_8A,SCFD_9A,SCFD_10A,SCFD_11A,SCFD_12A,SCFD_13A,SCFD_20A,SCFD_30A,SCFD_31A,SCFD_32A,SCFD_32_1A,SCFD_32_2A,SCFD_32_3A,SCFD_33A,SCFD_34A,SCFD_35A,SCFD_35_1A,SCFD_36A,SCFD_37A,SCFD_40A,SCFD_41A,SCFD_42A,SCFD_42_1A,SCFD_42_2A,SCFD_42_3A,SCFD_43A,SCFD_44A,SCFD_45A,SCFD_45_1A,SCFD_46A,SCFD_47A,CREATED_DATE,UPDATED_DATE
188,2021-06-30,,Q,DDSC,Y,3,0.0,0.0,-8239853204894.0,8273377617952.0,0.0,121820.0,-2306025882.0,-451740610.0,-2240171455.0,0.0,0.0,0.0,0.0,0.0,-2951166825.0,0.0,0.0,154684070.0,-10105124496.0,14732213948.0,-479600000.0,0.0,0.0,0.0,0.0,0.0,0.0,-479600000.0,0.0,0.0,1257000000000.0,0.0,1257000000000.0,-1257000000000.0,0.0,0.0,-1257000000000.0,0.0,0.0,0.0,0.0,14252613948.0,39410269945.0,39410269945.0,0.0,0.0,0.0,53662883893.0,53662883893.0,0.0,0.0,0.0,6708088093200.0,-7077562134200.0,0.0,0.0,0.0,0.0,0.0,0.0,443371382893.0,0.0,-135084729.0,0.0,0.0,7333034870.0,-7246559154.0,73848732880.0,227470334415.0,227470334415.0,227464583789.0,0.0,0.0,0.0,0.0,0.0,5750626.0,0.0,0.0,0.0,301319067295.0,301319067295.0,301226840953.0,0.0,0.0,0.0,0.0,0.0,92226342.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
189,2023-03-31,,Q,SBS,N,3,0.0,0.0,-3107500000.0,37597500000.0,0.0,0.0,1884783797.0,0.0,-7428218442.0,0.0,0.0,0.0,0.0,0.0,-4186507558.0,0.0,0.0,73006935555.0,-101053057932.0,-10070755181.0,-104049000.0,0.0,0.0,0.0,0.0,0.0,0.0,-104049000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10174804181.0,13261395863.0,13261395863.0,0.0,0.0,0.0,3086591682.0,3086591682.0,0.0,0.0,0.0,5138268823287.0,-5089947302011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48321521276.0,315738745452.0,315738745452.0,287619280358.0,0.0,0.0,0.0,28119465094.0,0.0,0.0,0.0,0.0,0.0,364060266728.0,364060266728.0,305459509474.0,0.0,0.0,0.0,0.0,58600757254.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
190,2023-03-31,,Q,PNSC,N,3,0.0,0.0,-50000000000.0,50680137950.0,-2143371386.0,214385884.0,2514041096.0,-3087090113.0,-1821633674.0,0.0,0.0,0.0,0.0,0.0,-3566140203.0,0.0,0.0,577174975973.0,-677313122040.0,-113106148115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91840000000.0,0.0,91840000000.0,-49600000000.0,0.0,0.0,-49600000000.0,0.0,0.0,0.0,42240000000.0,-70866148115.0,141874088447.0,136874088447.0,0.0,5000000000.0,0.0,71007940332.0,71007940332.0,0.0,0.0,0.0,2438189493410.0,-2607260044350.0,0.0,0.0,0.0,0.0,0.0,0.0,162897884183.0,0.0,-156353696.0,0.0,0.0,13740939987.0,-4917397395.0,2494522139.0,125681055876.0,125681055876.0,71556378393.0,0.0,0.0,0.0,0.0,54124677483.0,0.0,0.0,0.0,0.0,128175578015.0,128175578015.0,51927638445.0,0.0,0.0,0.0,67074111945.0,0.0,9173827625.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
191,2023-03-31,,Q,DVSC,N,3,0.0,0.0,0.0,0.0,-101702320.0,1123020000.0,1399192018.0,0.0,-50095625.0,0.0,0.0,0.0,0.0,0.0,-1528822135.0,0.0,0.0,36151074549.0,-42581631431.0,-5755580027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5755580027.0,22013268849.0,12013268849.0,0.0,10000000000.0,0.0,16257688822.0,1257688822.0,0.0,15000000000.0,0.0,139891021187.0,-146833052609.0,0.0,0.0,0.0,0.0,0.0,0.0,5873409999.0,0.0,-12508433.0,0.0,0.0,1779603800.0,-654433880.0,44040064.0,19249546418.0,19249546418.0,18375414418.0,0.0,0.0,0.0,0.0,874132000.0,0.0,0.0,0.0,0.0,19293586482.0,19293586482.0,18379241012.0,0.0,0.0,0.0,912063550.0,0.0,2281920.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
192,2022-12-31,,Q,DVSC,N,3,0.0,0.0,0.0,0.0,0.0,2745282000.0,1466158244.0,0.0,-52278050.0,0.0,0.0,0.0,0.0,0.0,-1241428085.0,0.0,0.0,49358026705.0,-52428191777.0,-350645307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-350645307.0,22363914156.0,22363914156.0,0.0,0.0,0.0,22013268849.0,12013268849.0,0.0,10000000000.0,0.0,173121003297.0,-187182345538.0,0.0,0.0,0.0,0.0,0.0,0.0,10306549999.0,0.0,-12856214.0,0.0,0.0,3885686053.0,-1145126019.0,-1027088422.0,20276634840.0,20276634840.0,18762477840.0,0.0,0.0,0.0,0.0,1510053000.0,4104000.0,0.0,0.0,0.0,19249546418.0,19249546418.0,18375414418.0,0.0,0.0,0.0,874132000.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
193,2022-12-31,,Y,BMS,N,12,0.0,0.0,-3812846235270.0,4170972849506.0,-842709235.0,0.0,3406483132.0,-17713551031.0,0.0,0.0,0.0,0.0,0.0,0.0,-16120064815.0,-76745086582.0,0.0,5812347606389.0,-5856733980605.0,205725311489.0,-4517909400.0,0.0,0.0,0.0,0.0,0.0,116076810.0,-4401832590.0,0.0,0.0,478307950820.0,0.0,478307950820.0,-678307950820.0,0.0,0.0,-678307950820.0,0.0,0.0,0.0,-200000000000.0,1323478899.0,74622603006.0,74622603006.0,0.0,0.0,0.0,75946081905.0,75946081905.0,0.0,0.0,0.0,4255445557639.0,-3746880261226.0,0.0,0.0,0.0,0.0,0.0,0.0,-474820340609.0,0.0,0.0,0.0,0.0,26246180269.0,-26173918535.0,33817217538.0,60907755414.0,60907755414.0,58362659560.0,0.0,0.0,0.0,0.0,0.0,2545095854.0,0.0,0.0,0.0,94724972952.0,94724972952.0,92510693828.0,0.0,0.0,0.0,0.0,0.0,2214279124.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
194,2022-12-31,,Y,DASC,Y,12,0.0,0.0,-3995804136329.0,4031310207355.0,-1731913651.0,89756000.0,12945575575.0,0.0,-5952962928.0,0.0,0.0,0.0,0.0,0.0,-11479854281.0,0.0,0.0,406162166896.0,-382065484798.0,38200093966.0,-2337690000.0,2410000.0,0.0,0.0,0.0,0.0,1214898616.0,-1120381384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37079712582.0,17449222714.0,14449222714.0,0.0,3000000000.0,0.0,54528935296.0,4528935296.0,0.0,50000000000.0,0.0,2496849107420.0,-6145872743651.0,0.0,0.0,0.0,0.0,0.0,0.0,3341871905738.0,0.0,-455822294.0,0.0,0.0,4490461573.0,-4538480008.0,-307655571222.0,453499979999.0,453499979999.0,270700238812.0,0.0,0.0,0.0,2123270.0,181647819831.0,1149798086.0,0.0,0.0,0.0,145844408777.0,145844408777.0,123472297970.0,0.0,0.0,0.0,21268325160.0,2005996.0,1101779651.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
195,2022-12-31,,Q,DASC,N,3,0.0,0.0,-718551107841.0,703060582265.0,0.0,13000.0,3477807210.0,0.0,-1446358205.0,0.0,0.0,0.0,0.0,0.0,-3381787435.0,0.0,-7333479.0,7658314517.0,-2579893573.0,-15744939423.0,0.0,712001839.0,0.0,0.0,0.0,0.0,0.0,712001839.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15032937584.0,69561872880.0,14561872880.0,0.0,55000000000.0,0.0,54528935296.0,4528935296.0,0.0,50000000000.0,0.0,-482313780690.0,-1131011649893.0,0.0,0.0,0.0,0.0,0.0,0.0,1581888246492.0,0.0,-106773523.0,0.0,0.0,3058622620.0,-3108532180.0,-31593867174.0,177438275951.0,177438275951.0,133933643615.0,0.0,0.0,0.0,2004571.0,42350938554.0,1151689211.0,0.0,0.0,0.0,145844408777.0,145844408777.0,123472297970.0,0.0,0.0,0.0,21268325160.0,2005996.0,1101779651.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
196,2021-12-31,,Q,MBS,N,3,0.0,0.0,-115582654858135.0,124868274986492.0,0.0,1500639521.0,167193092369.0,-7397364946.0,-55875455263.0,0.0,0.0,0.0,0.0,0.0,-55924338044.0,0.0,-61011000.0,676146995134.0,-8224337854232.0,1607668475664.0,-68860774740.0,0.0,0.0,0.0,0.0,0.0,0.0,-68860774740.0,0.0,-221326400.0,3337396000000.0,0.0,3337396000000.0,-4910942758290.0,0.0,0.0,-4910942758290.0,0.0,0.0,0.0,-1573768084690.0,-34960383766.0,153279368118.0,125979368118.0,0.0,27300000000.0,0.0,118318984352.0,91018984352.0,0.0,27300000000.0,0.0,96066381094148.0,-95817643137500.0,0.0,0.0,0.0,0.0,0.0,0.0,-637273360130.0,0.0,-3421084922.0,0.0,0.0,704956048838.0,-728524391952.0,-415524831518.0,4092495904566.0,4092495904566.0,3745721565013.0,3745721565013.0,0.0,0.0,0.0,296119385072.0,50654954481.0,0.0,0.0,0.0,3676971073048.0,3676971073048.0,3624388650402.0,3624388650402.0,0.0,0.0,25495811279.0,0.0,27086611367.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
197,2021-12-31,,Y,HBS,Y,12,0.0,0.0,-13178300000.0,53433200.0,0.0,2627000.0,1889317689.0,0.0,-1869392908.0,0.0,0.0,0.0,0.0,0.0,-5300324347.0,0.0,0.0,14962955210.0,-38129075084.0,-42048759240.0,-355000000.0,0.0,0.0,0.0,0.0,50000000000.0,1900000000.0,51545000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9496240760.0,171845288096.0,70845288096.0,0.0,101000000000.0,0.0,181341528856.0,29341528856.0,0.0,152000000000.0,0.0,3319429029900.0,-3151991257400.0,0.0,0.0,0.0,0.0,0.0,0.0,-114177682748.0,0.0,0.0,0.0,0.0,33045390234.0,-33045390234.0,53260089752.0,3332836289.0,3332836289.0,3332836289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56592926041.0,56592926041.0,56592926041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
198,2021-12-31,,Q,HBS,N,3,0.0,0.0,-13178300000.0,53433200.0,0.0,-12200.0,-146113483.0,0.0,-186981391.0,0.0,0.0,0.0,0.0,0.0,-1547055920.0,0.0,0.0,33208237359.0,17859657016.0,36065864581.0,-355000000.0,0.0,0.0,50000000000.0,0.0,0.0,650000000.0,50295000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86360864581.0,94980664275.0,37980664275.0,0.0,57000000000.0,0.0,181341528856.0,29341528856.0,0.0,152000000000.0,0.0,1096417137300.0,-965993527592.0,0.0,0.0,0.0,0.0,0.0,0.0,-84090811998.0,0.0,0.0,0.0,0.0,-9853528529.0,9853528529.0,46332797710.0,10260128331.0,10260128331.0,10260128331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56592926041.0,56592926041.0,56592926041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
199,2023-03-31,,Q,DASC,N,3,0.0,0.0,-583333970030.0,575669009367.0,-1075399241.0,0.0,3426016172.0,0.0,-834244966.0,0.0,0.0,0.0,0.0,0.0,-2405342971.0,0.0,0.0,56243797310.0,-55980308999.0,-10105641077.0,-1127500000.0,0.0,0.0,0.0,0.0,0.0,1605972835.0,478472835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9627168242.0,54528935296.0,4528935296.0,0.0,50000000000.0,0.0,44901767054.0,6901767054.0,0.0,38000000000.0,0.0,226518868580.0,-735708520738.0,0.0,0.0,0.0,0.0,0.0,0.0,525081398593.0,0.0,-99601356.0,0.0,0.0,2596757.0,-12386507.0,15782355329.0,145844408777.0,145844408777.0,123472297970.0,0.0,0.0,0.0,21268325160.0,2005996.0,1101779651.0,0.0,0.0,0.0,161626764106.0,161626764106.0,125893302513.0,0.0,0.0,0.0,34639463952.0,2007740.0,1091989901.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
200,2021-12-31,,Q,BMS,N,3,0.0,0.0,-2779100459045.0,2670377782901.0,0.0,526604424.0,1807800084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3379093503.0,0.0,0.0,2549519496545.0,-2493159318906.0,-70971451011.0,-691650000.0,0.0,0.0,0.0,0.0,0.0,361952170.0,-329697830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591745453.0,0.0,591745453.0,-70709403388.0,145332006394.0,145332006394.0,0.0,0.0,0.0,74622603006.0,74622603006.0,0.0,0.0,0.0,2387874168737.0,-2177014056760.0,0.0,0.0,0.0,0.0,0.0,0.0,-282242130967.0,0.0,0.0,0.0,0.0,1047082419.0,-1160954529.0,-71495891100.0,132403646514.0,132403646514.0,128891554755.0,0.0,0.0,0.0,0.0,0.0,3512091759.0,0.0,0.0,0.0,60907755414.0,60907755414.0,58362659560.0,0.0,0.0,0.0,0.0,0.0,2545095854.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
201,2021-09-30,,Q,SBS,N,3,0.0,0.0,-12485733780.0,0.0,0.0,0.0,1246331965.0,0.0,-9042820795.0,0.0,0.0,0.0,0.0,0.0,-3455862620.0,0.0,0.0,153167894516.0,-115349645430.0,3284855451.0,-246593000.0,0.0,0.0,0.0,0.0,0.0,0.0,-246593000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3038262451.0,2767638259.0,2767638259.0,0.0,0.0,0.0,5805900710.0,5805900710.0,0.0,0.0,0.0,10693283405420.0,-10708093580293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14810174873.0,677090947427.0,677090947427.0,394797067373.0,0.0,0.0,0.0,282293880054.0,0.0,0.0,0.0,0.0,0.0,662280772554.0,662280772554.0,519194627500.0,0.0,0.0,0.0,0.0,143086145054.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
202,2022-09-30,,Q,APSC,N,3,0.0,0.0,-83520920000.0,17396392600.0,0.0,0.0,329756307.0,-513919097.0,-495553307.0,0.0,0.0,0.0,0.0,0.0,-2506785173.0,0.0,0.0,-15968230942.0,38960652387.0,-47727663533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351716400000.0,0.0,123053000000.0,0.0,123053000000.0,-116500000000.0,0.0,0.0,-116500000000.0,0.0,0.0,0.0,358269400000.0,310541736467.0,58490387630.0,27490387630.0,0.0,31000000000.0,0.0,369032124097.0,338032124097.0,0.0,31000000000.0,0.0,601947402512.0,-648074792021.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46127389509.0,95246799408.0,95246799408.0,95246799408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49119409899.0,49119409899.0,49119409899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
203,2022-06-30,,Q,BETA,Y,3,0.0,0.0,-170493210953.0,237226657698.0,0.0,88900.0,5811008349.0,0.0,-170856016.0,0.0,0.0,0.0,0.0,0.0,-2051912111.0,0.0,0.0,870713836399.0,-818396889222.0,118299487587.0,-1015000000.0,0.0,3216000000.0,0.0,0.0,0.0,0.0,2201000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120500487587.0,9781981736.0,9781981736.0,0.0,0.0,0.0,130282469323.0,110282469323.0,0.0,20000000000.0,0.0,209389634493.0,-182469306050.0,0.0,0.0,0.0,0.0,0.0,0.0,-16569168199.0,0.0,-25866498.0,0.0,0.0,814648133179.0,-814645853179.0,10327573746.0,16524299303.0,16524299303.0,11292380303.0,0.0,0.0,0.0,5149919000.0,0.0,82000000.0,0.0,0.0,0.0,26851873049.0,26851873049.0,13295291049.0,0.0,0.0,0.0,0.0,13554302000.0,2280000.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
204,2022-06-30,,Q,SASC,Y,3,0.0,0.0,-1093775494711.0,1052570893618.0,0.0,5706664425.0,125339950647.0,-6127397260.0,-3537404628.0,0.0,0.0,0.0,0.0,0.0,-3917087925.0,0.0,0.0,-4420957043017.0,4489995330942.0,136687824711.0,-387800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-387800000.0,0.0,0.0,500000000000.0,0.0,500000000000.0,-300000000000.0,0.0,0.0,-300000000000.0,0.0,0.0,0.0,200000000000.0,336300024711.0,4073328636.0,4073328636.0,0.0,0.0,0.0,340373353347.0,40373353347.0,0.0,300000000000.0,0.0,-7825843523667.0,12515626695218.0,0.0,0.0,0.0,0.0,0.0,0.0,-4712205233326.0,0.0,-815327313.0,0.0,0.0,0.0,0.0,-23237389088.0,387035292109.0,387035292109.0,184805191892.0,0.0,0.0,0.0,202102242000.0,0.0,127858217.0,0.0,0.0,0.0,363797903021.0,363797903021.0,262452343224.0,0.0,0.0,0.0,0.0,101215140000.0,130419797.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
205,2020-12-31,,Q,VNSC,N,3,0.0,0.0,-15000000000.0,23000000000.0,0.0,0.0,-808112265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2871703225.0,0.0,0.0,1391747110.0,-2797644783.0,2055186875.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2055186875.0,1889560194.0,1889560194.0,0.0,0.0,0.0,3944747069.0,3944747069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
206,2021-03-31,,Q,HRSC,N,3,0.0,0.0,0.0,0.0,0.0,0.0,4763666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-921597839.0,0.0,0.0,47656201432.0,-30544033813.0,16136036367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16136036367.0,29554134.0,29554134.0,0.0,0.0,0.0,16165590501.0,16165590501.0,0.0,0.0,0.0,204144857672.0,-153882739251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50262118421.0,2040088125.0,2040088125.0,2018102125.0,0.0,0.0,0.0,0.0,21986000.0,0.0,0.0,0.0,0.0,52302206546.0,52302206546.0,32302206546.0,0.0,0.0,0.0,20000000000.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
207,2021-06-30,,Q,HRSC,Y,3,0.0,0.0,0.0,0.0,0.0,0.0,55957712.0,0.0,-81041664.0,0.0,0.0,0.0,0.0,0.0,-16284918121.0,0.0,0.0,7579932397.0,-1172713976.0,-12507208507.0,-2288000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-2288000000.0,889834570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889834570000.0,875039361493.0,16165590501.0,16165590501.0,0.0,0.0,0.0,891204951994.0,59954951994.0,0.0,831250000000.0,0.0,770538484037.0,-840816622843.0,0.0,0.0,0.0,0.0,0.0,0.0,70824751802.0,0.0,0.0,755760000.0,-65252000.0,257133691.0,0.0,1494254687.0,52302206546.0,52302206546.0,32302206546.0,0.0,0.0,0.0,0.0,20000000000.0,0.0,0.0,0.0,0.0,53209193233.0,53209193233.0,53188085267.0,0.0,0.0,0.0,19775849.0,0.0,1332117.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
208,2021-09-30,,Q,HRSC,N,3,0.0,0.0,-3224973179459.0,2892268764863.0,0.0,0.0,9172256007.0,0.0,-57686012.0,0.0,0.0,0.0,0.0,0.0,-33083467282.0,0.0,0.0,163757271311.0,-23163928942.0,-216730746265.0,-1057235000.0,0.0,0.0,0.0,0.0,0.0,0.0,-1057235000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-217787981265.0,891204951994.0,59954951994.0,0.0,831250000000.0,0.0,673416970729.0,623416970729.0,0.0,50000000000.0,0.0,1408717727240.0,-2129443052827.0,0.0,-4677710336656.0,0.0,0.0,0.0,0.0,5528484766797.0,0.0,-12833721.0,-755760000.0,65252000.0,518096463.0,-772574008.0,129091285288.0,53209193233.0,53209193233.0,53188085267.0,0.0,0.0,0.0,0.0,19775849.0,1332117.0,0.0,0.0,0.0,182300478521.0,182887746521.0,180154835656.0,0.0,0.0,0.0,2728871046.0,0.0,4039819.0,0.0,0.0,-587268000.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
209,2022-12-31,,Y,DVSC,Y,12,0.0,0.0,-3400000000.0,385000000.0,0.0,6085143380.0,4919665572.0,0.0,-418264662.0,0.0,0.0,0.0,0.0,0.0,-5420097552.0,0.0,0.0,150307563255.0,-175040134188.0,-24071619153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5000000.0,0.0,-5000000.0,-24076619153.0,46089888002.0,18089888002.0,0.0,28000000000.0,0.0,22013268849.0,12013268849.0,0.0,10000000000.0,0.0,1459769598712.0,-1556721155593.0,0.0,0.0,0.0,0.0,0.0,0.0,74337504095.0,0.0,-66756108.0,0.0,0.0,13939009747.0,-7919885550.0,-16661684697.0,35911231115.0,35911231115.0,23907364715.0,0.0,0.0,0.0,0.0,12003011000.0,855400.0,0.0,0.0,0.0,19249546418.0,19249546418.0,18375414418.0,0.0,0.0,0.0,874132000.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
210,2021-06-30,,Q,PNSC,Y,3,0.0,0.0,-120993105200.0,87267766575.0,0.0,201621700.0,0.0,-455638966.0,-11427290048.0,0.0,0.0,0.0,0.0,0.0,-4215251266.0,,0.0,1005058437584.0,-1057182433476.0,-115522918308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304373561914.0,0.0,304373561914.0,-130784911914.0,0.0,0.0,-130784911914.0,0.0,0.0,0.0,173588650000.0,58065731692.0,20386535970.0,20386535970.0,,0.0,0.0,78452267662.0,78452267662.0,,0.0,0.0,4283327228200.0,-4298120991400.0,0.0,-2430823143296.0,0.0,2439073885417.0,0.0,0.0,0.0,0.0,-169039481.0,0.0,0.0,10613191620.0,-10764711730.0,-6863580670.0,174410349720.0,174410349720.0,50477726233.0,0.0,0.0,0.0,0.0,123777451787.0,155171700.0,0.0,0.0,0.0,167546769050.0,167546769050.0,59179270586.0,0.0,0.0,0.0,108363926139.0,0.0,3572325.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
211,2021-06-30,,Q,SASC,Y,3,0.0,0.0,-645250597982.0,600794774179.0,0.0,1656052876.0,12332580341.0,0.0,-2228804393.0,0.0,0.0,0.0,0.0,0.0,-2354127885.0,0.0,0.0,580486352918.0,-538977548456.0,3256444928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3256444928.0,27061179861.0,7061179861.0,0.0,20000000000.0,0.0,30317624789.0,20317624789.0,0.0,10000000000.0,0.0,3754774092383.0,-6933379006761.0,0.0,0.0,0.0,0.0,0.0,0.0,3230019552776.0,0.0,-622965980.0,0.0,0.0,0.0,0.0,50791672418.0,441395776548.0,441395776548.0,398143428231.0,398143428231.0,0.0,0.0,43123600500.0,0.0,128747817.0,128747817.0,0.0,0.0,492187448966.0,492187448966.0,323543457949.0,0.0,0.0,0.0,0.0,168515420300.0,128570717.0,0.0,0.0,0.0,2024-10-16 23:35:35.642979,2024-10-16 23:35:35.642979
