,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,BBS_100,BBS_110,BBS_120,BBS_130,BBS_131,BBS_132,BBS_139,BBS_140,BBS_141,BBS_149,BBS_150,BBS_160,BBS_161,BBS_169,BBS_180,BBS_181,BBS_189,BBS_170,BBS_171,BBS_172,BBS_179,BBS_210,BBS_211,BBS_212,BBS_214,BBS_219,BBS_220,BBS_221,BBS_222,BBS_223,BBS_224,BBS_225,BBS_226,BBS_227,BBS_228,BBS_229,BBS_240,BBS_241,BBS_242,BBS_250,BBS_251,BBS_252,BBS_253,BBS_254,BBS_255,BBS_259,BBS_800,BBS_400,BBS_310,BBS_320,BBS_321,BBS_322,BBS_330,BBS_340,BBS_350,BBS_360,BBS_370,BBS_500,BBS_410,BBS_411,BBS_412,BBS_413,BBS_414,BBS_415,BBS_416,BBS_420,BBS_430,BBS_440,BBS_450,BBS_700,BBS_7001,BBS_9001,BBS_9002,BBS_9003,BBS_9004,BBS_9005,BBS_9006,BBS_911,BBS_9007,BBS_9008,BBS_9009,BBS_9010,BBS_913,BBS_9011,BBS_9012,BBS_9013,BBS_9014,BBS_9015,BBS_9016,BBS_921,BBS_912,BBS_922,BBS_213,BBS_300,BBS_371,BBS_372,BBS_373,BBS_379,BBS_910,BBS_920,BBS_501,BBS_212213,BBS_4501,BBS_4502,CREATED_DATE,UPDATED_DATE
0,2018-12-31,,Y,BAB,Y,12,97029061000000.0,460335000000.0,512340000000.0,10826234000000.0,10449234000000.0,377000000000.0,0.0,2099151000000.0,2099151000000.0,0.0,82891000000.0,63385736000000.0,63979415000000.0,-593679000000.0,0.0,0.0,0.0,15695965000000.0,15498630000000.0,487355000000.0,-290020000000.0,268097000000.0,0.0,0.0,303672000000.0,-35575000000.0,654756000000.0,115855000000.0,301925000000.0,-186070000000.0,0.0,0.0,0.0,538901000000.0,609193000000.0,-70292000000.0,7802000000.0,7802000000.0,0.0,3035754000000.0,106161000000.0,2891547000000.0,2502000000.0,35544000000.0,0.0,0.0,97029061000000.0,89946605000000.0,112491000000.0,13405883000000.0,12761764000000.0,644119000000.0,72534422000000.0,0.0,12467000000.0,1333848000000.0,2547494000000.0,,5507398000000.0,5500000000000.0,0.0,7398000000.0,0.0,0.0,0.0,400015000000.0,0.0,0.0,1175043000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,282821000000.0,0.0,0.0,0.0,0.0,0.0,282821000000.0,9796802000000.0,9796802000000.0,1387200000000.0,642014000000.0,7767588000000.0,0.0,0.0,0.0,0.0,0.0,,2318538000000.0,0.0,228956000000.0,0.0,282821000000.0,,7082456000000.0,0.0,0.0,1175043000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
1,2018-12-31,,Q,SGB,N,3,20373555000000.0,156114000000.0,844551000000.0,2376184000000.0,0.0,2276184000000.0,100000000000.0,0.0,0.0,0.0,0.0,13559555000000.0,13671099000000.0,-111544000000.0,0.0,0.0,0.0,1813328000000.0,0.0,2064349000000.0,-251021000000.0,122761000000.0,0.0,,125655000000.0,-2894000000.0,1133332000000.0,735437000000.0,1140800000000.0,-405363000000.0,0.0,0.0,0.0,397895000000.0,480002000000.0,-82107000000.0,0.0,0.0,0.0,367730000000.0,186906000000.0,157157000000.0,0.0,23667000000.0,0.0,0.0,20373555000000.0,16938684000000.0,0.0,1956173000000.0,1952383000000.0,3790000000.0,14678435000000.0,0.0,0.0,0.0,304076000000.0,,3080716000000.0,3080000000000.0,0.0,716000000.0,0.0,0.0,0.0,281249000000.0,0.0,0.0,72906000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,148480000000.0,0.0,0.0,0.0,0.0,0.0,148480000000.0,90904000000.0,0.0,0.0,0.0,0.0,0.0,0.0,90904000000.0,0.0,,,212188000000.0,0.0,91888000000.0,0.0,148480000000.0,,3434871000000.0,0.0,72906000000.0,0.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
2,2018-12-31,,Y,SGB,Y,12,20373555000000.0,156114000000.0,844551000000.0,2376184000000.0,2276184000000.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,13559555000000.0,13671099000000.0,-111544000000.0,0.0,0.0,0.0,1813328000000.0,0.0,2064349000000.0,-251021000000.0,122761000000.0,0.0,0.0,125655000000.0,-2894000000.0,1133332000000.0,735437000000.0,1140800000000.0,-405363000000.0,0.0,0.0,0.0,397895000000.0,480002000000.0,-82107000000.0,0.0,0.0,0.0,367730000000.0,186906000000.0,157157000000.0,0.0,23667000000.0,0.0,0.0,20373555000000.0,16938684000000.0,0.0,1956173000000.0,1952383000000.0,3790000000.0,14678435000000.0,0.0,0.0,0.0,304076000000.0,,3080716000000.0,3080000000000.0,0.0,716000000.0,0.0,0.0,0.0,281249000000.0,0.0,0.0,72906000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,148480000000.0,0.0,0.0,0.0,0.0,0.0,148480000000.0,90904000000.0,0.0,0.0,0.0,0.0,0.0,0.0,90904000000.0,0.0,0.0,,212188000000.0,0.0,91888000000.0,0.0,148480000000.0,,3434871000000.0,0.0,0.0,72906000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
3,2018-12-31,,Q,BAB,N,3,97030568000000.0,460335000000.0,512340000000.0,10826234000000.0,10449234000000.0,377000000000.0,0.0,2099151000000.0,2099151000000.0,0.0,82891000000.0,63385797000000.0,63979415000000.0,-593618000000.0,0.0,0.0,0.0,15695965000000.0,15498630000000.0,487355000000.0,-290020000000.0,268097000000.0,0.0,,303672000000.0,-35575000000.0,654756000000.0,115855000000.0,301925000000.0,-186070000000.0,0.0,0.0,0.0,538901000000.0,609193000000.0,-70292000000.0,7802000000.0,7802000000.0,0.0,3037200000000.0,106161000000.0,2891603000000.0,3892000000.0,35544000000.0,0.0,0.0,97030568000000.0,89945682000000.0,112491000000.0,13405883000000.0,12761764000000.0,644119000000.0,72534422000000.0,0.0,12467000000.0,1333848000000.0,2546571000000.0,,5507398000000.0,5500000000000.0,0.0,7398000000.0,0.0,0.0,0.0,400015000000.0,0.0,0.0,1177473000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2318610000000.0,0.0,227961000000.0,0.0,0.0,,7084886000000.0,0.0,1177473000000.0,0.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
4,2018-12-31,,Q,TPB,N,3,136179403000000.0,1332025000000.0,4692735000000.0,16340793000000.0,15680793000000.0,660000000000.0,0.0,0.0,0.0,0.0,0.0,76295237000000.0,77185148000000.0,-889911000000.0,1265452000000.0,1273714000000.0,-8262000000.0,24899523000000.0,24641343000000.0,801215000000.0,-543035000000.0,0.0,0.0,,0.0,0.0,300052000000.0,202863000000.0,441079000000.0,-238216000000.0,0.0,0.0,0.0,97189000000.0,212497000000.0,-115308000000.0,0.0,0.0,0.0,11053586000000.0,8029724000000.0,1339091000000.0,0.0,1684771000000.0,0.0,0.0,136179403000000.0,125537277000000.0,4752198000000.0,33491419000000.0,18653620000000.0,14837799000000.0,76138062000000.0,108589000000.0,247228000000.0,8715178000000.0,2084603000000.0,,8510485000000.0,8565892000000.0,0.0,76000000.0,-55483000000.0,0.0,0.0,305473000000.0,0.0,0.0,1826168000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,10634444000000.0,59068000000.0,0.0,0.0,0.0,0.0,10575376000000.0,61967600000000.0,56579980000000.0,4213903000000.0,4215408000000.0,48150669000000.0,0.0,0.0,1629153000000.0,3758467000000.0,,,1341405000000.0,0.0,743198000000.0,0.0,10634444000000.0,,10642126000000.0,0.0,0.0,1826168000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
5,2018-12-31,,Y,TPB,Y,12,136179403000000.0,1332025000000.0,4692735000000.0,16340793000000.0,15680793000000.0,660000000000.0,0.0,0.0,0.0,0.0,0.0,76295237000000.0,77185148000000.0,-889911000000.0,1265452000000.0,1273714000000.0,-8262000000.0,24899523000000.0,24641343000000.0,801215000000.0,-543035000000.0,0.0,0.0,0.0,0.0,0.0,300052000000.0,202863000000.0,441079000000.0,-238216000000.0,0.0,0.0,0.0,97189000000.0,212497000000.0,-115308000000.0,0.0,0.0,0.0,11053586000000.0,8029724000000.0,1339091000000.0,0.0,1684771000000.0,0.0,0.0,136179403000000.0,125557718000000.0,4752198000000.0,33491419000000.0,18653620000000.0,14837799000000.0,76138062000000.0,108589000000.0,247228000000.0,8715178000000.0,2105044000000.0,,8510485000000.0,8565892000000.0,0.0,76000000.0,-55483000000.0,0.0,0.0,305473000000.0,0.0,0.0,1805727000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,10575376000000.0,0.0,0.0,0.0,0.0,0.0,10575376000000.0,56119155000000.0,52094936000000.0,4213903000000.0,4215408000000.0,43665625000000.0,0.0,0.0,1629153000000.0,2395066000000.0,0.0,,1341405000000.0,0.0,763639000000.0,0.0,10575376000000.0,,10621685000000.0,0.0,0.0,1805727000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
6,2018-12-31,,Q,NVB,N,3,72431770000000.0,291598000000.0,1587706000000.0,6683833000000.0,6651833000000.0,32000000000.0,0.0,0.0,0.0,0.0,53079000000.0,35281529000000.0,35674111000000.0,-392582000000.0,9947000000.0,10022000000.0,-75000000.0,16132945000000.0,8864536000000.0,7353896000000.0,-85487000000.0,709682000000.0,0.0,,719600000000.0,-9918000000.0,614912000000.0,163853000000.0,295518000000.0,-131665000000.0,0.0,0.0,0.0,451059000000.0,493679000000.0,-42620000000.0,0.0,0.0,0.0,11066539000000.0,4443054000000.0,2663644000000.0,0.0,3995700000000.0,0.0,-35859000000.0,72431770000000.0,69195995000000.0,1244200000000.0,9757537000000.0,8456393000000.0,1301144000000.0,47148818000000.0,0.0,170063000000.0,9184275000000.0,1691102000000.0,,2980572000000.0,3010216000000.0,0.0,0.0,-29644000000.0,0.0,0.0,157516000000.0,0.0,0.0,97687000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,2644624000000.0,0.0,0.0,0.0,0.0,0.0,2644624000000.0,13247340000000.0,13122710000000.0,0.0,0.0,13122710000000.0,0.0,0.0,124445000000.0,185000000.0,,,1348100000000.0,0.0,343002000000.0,0.0,2644624000000.0,,3235775000000.0,0.0,58438000000.0,39249000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
7,2018-12-31,,Y,NVB,Y,12,72422170000000.0,291598000000.0,1587706000000.0,6683833000000.0,6651833000000.0,32000000000.0,0.0,0.0,0.0,0.0,53079000000.0,35281529000000.0,35674111000000.0,-392582000000.0,9947000000.0,10022000000.0,-75000000.0,16132945000000.0,8864536000000.0,7353896000000.0,-85487000000.0,706682000000.0,0.0,0.0,719600000000.0,-12918000000.0,614912000000.0,163853000000.0,295518000000.0,-131665000000.0,0.0,0.0,0.0,451059000000.0,493679000000.0,-42620000000.0,0.0,0.0,0.0,11059939000000.0,4451976000000.0,2663644000000.0,0.0,3980178000000.0,0.0,-35859000000.0,72422170000000.0,69189404000000.0,1244200000000.0,9757537000000.0,8456393000000.0,1301144000000.0,47148818000000.0,0.0,170063000000.0,9184275000000.0,1684511000000.0,,2980572000000.0,3010216000000.0,0.0,0.0,-29644000000.0,0.0,0.0,157516000000.0,0.0,0.0,94678000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,2644624000000.0,0.0,0.0,0.0,0.0,0.0,2644624000000.0,13247340000000.0,13122710000000.0,0.0,0.0,13122710000000.0,0.0,0.0,124445000000.0,185000000.0,0.0,,1348100000000.0,0.0,336411000000.0,0.0,2644624000000.0,,3232766000000.0,0.0,0.0,94678000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
8,2018-12-31,,Q,VPB,N,3,323308442000000.0,1855473000000.0,10828571000000.0,16571491000000.0,15337628000000.0,1233863000000.0,0.0,4202413000000.0,4240742000000.0,-38329000000.0,0.0,217893250000000.0,221460023000000.0,-3566773000000.0,501973000000.0,501973000000.0,0.0,51926416000000.0,49417157000000.0,3564933000000.0,-1055674000000.0,190654000000.0,0.0,,227602000000.0,-36948000000.0,1963096000000.0,1385572000000.0,2211225000000.0,-825653000000.0,0.0,0.0,0.0,577524000000.0,959289000000.0,-381765000000.0,0.0,0.0,0.0,17375105000000.0,10499605000000.0,4427765000000.0,0.0,2473219000000.0,0.0,-25484000000.0,323308442000000.0,288558373000000.0,3781343000000.0,54231451000000.0,21145194000000.0,33086257000000.0,170850871000000.0,18571000000.0,329649000000.0,48658036000000.0,10688452000000.0,,24096960000000.0,25299680000000.0,0.0,1289001000000.0,-2491721000000.0,0.0,0.0,4550852000000.0,0.0,0.0,6102257000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,13880643000000.0,20626000000.0,0.0,0.0,0.0,0.0,13860017000000.0,192625074000000.0,66626741000000.0,1583073000000.0,1582743000000.0,63460925000000.0,0.0,1860000000.0,14799169000000.0,111197304000000.0,,,5262931000000.0,0.0,5425521000000.0,0.0,13880643000000.0,,34750069000000.0,0.0,0.0,6102257000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
9,2018-12-31,,Y,VPB,Y,12,323291119000000.0,1855473000000.0,10828571000000.0,16571491000000.0,15337628000000.0,1233863000000.0,0.0,4202413000000.0,4240742000000.0,-38329000000.0,0.0,218395223000000.0,221961996000000.0,-3566773000000.0,0.0,0.0,0.0,51926416000000.0,49417157000000.0,3564933000000.0,-1055674000000.0,190654000000.0,0.0,0.0,227602000000.0,-36948000000.0,1963096000000.0,1385572000000.0,2211225000000.0,-825653000000.0,0.0,0.0,0.0,577524000000.0,959289000000.0,-381765000000.0,0.0,0.0,0.0,17357782000000.0,10482282000000.0,4427765000000.0,0.0,2473219000000.0,0.0,-25484000000.0,323291119000000.0,288541050000000.0,3781343000000.0,54231451000000.0,21145194000000.0,33086257000000.0,170850871000000.0,18571000000.0,329649000000.0,48658036000000.0,10671129000000.0,,24096960000000.0,25299680000000.0,0.0,1289001000000.0,-2491721000000.0,0.0,0.0,5465879000000.0,0.0,0.0,5187230000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,13860017000000.0,0.0,0.0,0.0,0.0,0.0,13860017000000.0,192625074000000.0,66626741000000.0,1583073000000.0,1582743000000.0,63460925000000.0,0.0,1860000000.0,14799169000000.0,111197304000000.0,0.0,,5262931000000.0,0.0,5408198000000.0,0.0,13860017000000.0,,34750069000000.0,0.0,0.0,5187230000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
10,2018-12-31,,Q,STB,N,3,406040598000000.0,6379549000000.0,9611502000000.0,4822454000000.0,4448288000000.0,374718000000.0,-552000000.0,0.0,0.0,0.0,21310000000.0,253100111000000.0,256622753000000.0,-3522642000000.0,544786000000.0,549040000000.0,-4254000000.0,75514421000000.0,37988732000000.0,40233215000000.0,-2707526000000.0,142613000000.0,0.0,,320477000000.0,-177864000000.0,8249652000000.0,4617730000000.0,7088107000000.0,-2470377000000.0,0.0,0.0,0.0,3631922000000.0,4573585000000.0,-941663000000.0,0.0,0.0,0.0,47654200000000.0,23729951000000.0,23154608000000.0,64846000000.0,1184604000000.0,0.0,-479809000000.0,406040598000000.0,381408232000000.0,5293086000000.0,7491655000000.0,1272833000000.0,6218822000000.0,349197426000000.0,0.0,87728000000.0,8065909000000.0,11272428000000.0,,18166632000000.0,18852157000000.0,1121000000.0,63612000000.0,-750911000000.0,0.0,653000000.0,2720885000000.0,223785000000.0,0.0,3521064000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,22846361000000.0,15914207000000.0,0.0,0.0,0.0,0.0,6932154000000.0,16658581000000.0,15914207000000.0,547702000000.0,984502000000.0,14382003000000.0,0.0,0.0,740656000000.0,3718000000.0,,,5946965000000.0,25462000000.0,5300001000000.0,0.0,22846361000000.0,,24632366000000.0,0.0,1730908000000.0,1790156000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
11,2018-12-31,,Y,STB,Y,12,406040598000000.0,6379549000000.0,9611502000000.0,4822454000000.0,4448288000000.0,374718000000.0,-552000000.0,0.0,0.0,0.0,21310000000.0,253100111000000.0,256622753000000.0,-3522642000000.0,544786000000.0,549040000000.0,-4254000000.0,75514421000000.0,37988732000000.0,40233215000000.0,-2707526000000.0,142613000000.0,0.0,0.0,320477000000.0,-177864000000.0,8249652000000.0,4617730000000.0,7088107000000.0,-2470377000000.0,0.0,0.0,0.0,3631922000000.0,4573585000000.0,-941663000000.0,0.0,0.0,0.0,47654200000000.0,23729951000000.0,23154608000000.0,63102000000.0,1186348000000.0,0.0,-479809000000.0,406040598000000.0,381408231000000.0,5293086000000.0,7300158000000.0,1043216000000.0,6256942000000.0,349388922000000.0,0.0,87728000000.0,8065909000000.0,11272428000000.0,,18166632000000.0,18852157000000.0,1121000000.0,63612000000.0,-750911000000.0,0.0,653000000.0,2720885000000.0,223786000000.0,0.0,3521064000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,6954938000000.0,22784000000.0,0.0,0.0,0.0,0.0,6932154000000.0,23324485000000.0,15914207000000.0,547702000000.0,984502000000.0,14382003000000.0,0.0,0.0,7406560000000.0,3718000000.0,0.0,,5946965000000.0,25462000000.0,5300001000000.0,0.0,6954938000000.0,,24632367000000.0,0.0,0.0,3521064000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
12,2018-12-31,,Q,VCB,N,3,1072983278000000.0,12792045000000.0,10845701000000.0,248255997000000.0,185814063000000.0,63441934000000.0,-1000000000000.0,2653746000000.0,2725051000000.0,-71305000000.0,275983000000.0,622358428000000.0,632632508000000.0,-10274080000000.0,0.0,0.0,0.0,149296310000000.0,35321139000000.0,114251030000000.0,-275859000000.0,2477138000000.0,0.0,898380000000.0,1635418000000.0,-66999000000.0,6527924000000.0,4459750000000.0,10534515000000.0,-6074765000000.0,0.0,0.0,0.0,2068174000000.0,2772517000000.0,-704343000000.0,0.0,0.0,0.0,17500006000000.0,4195050000000.0,7409957000000.0,6928000000.0,5891593000000.0,0.0,-3522000000.0,1072983278000000.0,1009094189000000.0,90685315000000.0,76523514000000.0,75245114000000.0,1278400000000.0,802222944000000.0,0.0,25803000000.0,21461132000000.0,18175481000000.0,,36322343000000.0,35977686000000.0,0.0,0.0,0.0,0.0,344657000000.0,7264843000000.0,84402000000.0,119031000000.0,20029479000000.0,68991000000.0,0.0,,61731134000000.0,0.0,0.0,61731134000000.0,54152386000000.0,237483000000.0,0.0,0.0,0.0,0.0,53914903000000.0,61925825000000.0,61831282000000.0,12471111000000.0,49360171000000.0,0.0,0.0,0.0,0.0,94543000000.0,10339000000.0,,8717557000000.0,19291000000.0,9438633000000.0,0.0,115883520000000.0,,63889089000000.0,908719000000.0,5387974000000.0,14641505000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
13,2018-12-31,,Y,VAB,Y,12,71291315719869.0,318618212910.0,440947678293.0,15267644813949.0,15267644813949.0,0.0,0.0,0.0,0.0,0.0,883750000.0,37522475137691.0,37916118452171.0,-393643314480.0,1518946560.0,1518946560.0,0.0,12095661282116.0,8455196627744.0,4287647188025.0,-647182533653.0,313373630000.0,0.0,0.0,313373630000.0,0.0,195390392874.0,80794186991.0,292199054004.0,-211404867013.0,0.0,0.0,0.0,114596205883.0,212717049940.0,-98120844057.0,0.0,0.0,0.0,5134801875476.0,1453910813032.0,2454018413535.0,0.0,1228412648909.0,0.0,-1540000000.0,71291315719869.0,67056446810549.0,10171722067.0,22714461659651.0,16100806728273.0,6613654931378.0,41367098156574.0,14258508000.0,0.0,1682143421968.0,1268313342289.0,,3500102540351.0,3499990470000.0,0.0,98600000.0,0.0,0.0,13470351.0,195942439682.0,0.0,0.0,538823929287.0,0.0,0.0,,0.0,0.0,0.0,0.0,550276757476.0,0.0,0.0,0.0,0.0,0.0,550276757476.0,2713815000000.0,2713815000000.0,162365000000.0,0.0,2551450000000.0,0.0,0.0,0.0,0.0,0.0,,1010318361845.0,0.0,257994980444.0,0.0,550276757476.0,,4234868909320.0,0.0,0.0,538823929287.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
14,2018-03-31,,Q,LPB,N,3,169797222000000.0,1561434000000.0,6002083000000.0,9929602000000.0,7889630000000.0,2044606000000.0,-4634000000.0,0.0,0.0,0.0,0.0,106930166000000.0,108137156000000.0,-1206990000000.0,0.0,0.0,0.0,36700896000000.0,35813370000000.0,1715663000000.0,-828137000000.0,324731000000.0,0.0,0.0,324731000000.0,0.0,1426524000000.0,974876000000.0,1770049000000.0,-795173000000.0,0.0,0.0,0.0,451648000000.0,534098000000.0,-82450000000.0,0.0,0.0,0.0,6921786000000.0,3166482000000.0,3114512000000.0,0.0,640792000000.0,225215000000.0,0.0,169797222000000.0,160138889000000.0,2324728000000.0,2713607000000.0,1341474000000.0,1372133000000.0,144349310000000.0,7463000000.0,1122900000000.0,6151481000000.0,3469400000000.0,,7499994000000.0,7499994000000.0,0.0,0.0,0.0,0.0,0.0,1065945000000.0,0.0,0.0,1092394000000.0,0.0,0.0,,1926854000000.0,0.0,0.0,1926854000000.0,3191025000000.0,24142000000.0,0.0,0.0,0.0,0.0,3166883000000.0,28260531000000.0,28240775000000.0,1272528000000.0,1632982000000.0,25335265000000.0,0.0,0.0,0.0,19756000000.0,0.0,,2584145000000.0,0.0,885255000000.0,0.0,5117879000000.0,,9658333000000.0,0.0,1092394000000.0,0.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
15,2018-03-31,,Q,PGB,N,3,28589686000000.0,266343000000.0,568667000000.0,702278000000.0,702278000000.0,0.0,0.0,0.0,0.0,0.0,20494000000.0,21339105000000.0,21561870000000.0,-222765000000.0,2636000000.0,2636000000.0,0.0,4101214000000.0,2747735000000.0,2229249000000.0,-875770000000.0,488000000.0,0.0,0.0,488000000.0,0.0,179628000000.0,154744000000.0,333929000000.0,-179185000000.0,0.0,0.0,0.0,24884000000.0,77781000000.0,-52897000000.0,0.0,0.0,0.0,1408833000000.0,268625000000.0,751458000000.0,0.0,388750000000.0,0.0,0.0,28589686000000.0,24942424000000.0,0.0,2269724000000.0,1809335000000.0,460389000000.0,22030557000000.0,0.0,24994000000.0,0.0,617149000000.0,,3000000000000.0,3000000000000.0,0.0,0.0,0.0,0.0,0.0,213629000000.0,-303000000.0,0.0,433936000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,1583464000000.0,8980000000.0,0.0,0.0,0.0,0.0,1574484000000.0,2159798000000.0,0.0,0.0,0.0,0.0,0.0,0.0,83271000000.0,2076527000000.0,0.0,,297080000000.0,0.0,320069000000.0,0.0,1583464000000.0,,3647262000000.0,0.0,0.0,433936000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
16,2018-03-31,,Q,ABB,N,3,74124355853927.0,1061213894472.0,1130729710353.0,6786660826198.0,2732921126198.0,4053739700000.0,0.0,0.0,0.0,0.0,47442611125.0,44833723915250.0,45656704216631.0,-822980301381.0,310455273438.0,312882812500.0,-2427539062.0,16247028174734.0,14572474974026.0,2881767573468.0,-1207214372760.0,314170925413.0,0.0,0.0,268791040000.0,-401343005.0,879003286830.0,535298785910.0,941313220894.0,-406014434984.0,0.0,0.0,0.0,343704500920.0,520858915117.0,-177154414197.0,72471742032.0,74029290567.0,-1557548535.0,2441455494082.0,1219335739593.0,942196909243.0,0.0,451144757772.0,0.0,-171221912526.0,74124355853927.0,67626722275259.0,0.0,9532427260069.0,3462103815469.0,6070323444600.0,53845103621370.0,0.0,261321399360.0,1965720000000.0,2022149994460.0,,5320489926363.0,5319496290000.0,993636363.0,0.0,0.0,0.0,0.0,297339863732.0,-2285201970.0,0.0,882088990543.0,0.0,0.0,,0.0,0.0,0.0,0.0,5504612525176.0,0.0,0.0,0.0,0.0,0.0,5504612525176.0,46221407927322.0,44131303360693.0,11196710973885.0,11171061685853.0,21763530700955.0,0.0,339893793537.0,1096410773092.0,653800000000.0,45781228418.0,,1049735579080.0,0.0,972414415380.0,0.0,5504612525176.0,,6497633578668.0,45781228418.0,0.0,882088990543.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
17,2018-03-31,,Q,SCB,N,3,457650630000000.0,2820845000000.0,6377622000000.0,22439513000000.0,22439513000000.0,0.0,0.0,68190000000.0,79690000000.0,-11500000000.0,0.0,278419654000000.0,280769921000000.0,-2350267000000.0,11755000000.0,12374000000.0,-619000000.0,70779667000000.0,41752172000000.0,33286733000000.0,-4259238000000.0,28626000000.0,0.0,0.0,28788000000.0,-162000000.0,3892543000000.0,1940983000000.0,2852734000000.0,-911751000000.0,0.0,0.0,0.0,1951560000000.0,2173989000000.0,-222429000000.0,0.0,0.0,0.0,72812215000000.0,31822425000000.0,40796370000000.0,4543000000.0,740648000000.0,0.0,-551771000000.0,457650630000000.0,442024895000000.0,35158000000.0,62874562000000.0,25592118000000.0,37282444000000.0,361175673000000.0,52795000000.0,0.0,6909000000000.0,10977707000000.0,,14312486000000.0,14294801000000.0,45000000.0,95912000000.0,-87709000000.0,0.0,9437000000.0,451011000000.0,20668000000.0,0.0,679343000000.0,162227000000.0,0.0,,0.0,0.0,0.0,0.0,12267793000000.0,74531000000.0,0.0,0.0,0.0,0.0,12193262000000.0,41456321000000.0,32884251000000.0,1318686000000.0,3563550000000.0,28002015000000.0,0.0,0.0,98938000000.0,8473132000000.0,0.0,,8943282000000.0,0.0,2034425000000.0,0.0,12267793000000.0,,15625735000000.0,0.0,0.0,679343000000.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
18,2018-03-31,,Q,SGB,N,3,20918804000000.0,258075000000.0,1161910000000.0,2642176000000.0,2542176000000.0,100000000000.0,0.0,0.0,0.0,0.0,0.0,13610116000000.0,13727024000000.0,-116908000000.0,0.0,0.0,0.0,1604174000000.0,0.0,1928897000000.0,-324723000000.0,123397000000.0,0.0,0.0,125655000000.0,-2258000000.0,1070163000000.0,697714000000.0,1068241000000.0,-370527000000.0,0.0,0.0,0.0,372449000000.0,452225000000.0,-79776000000.0,0.0,0.0,0.0,448793000000.0,173854000000.0,155775000000.0,0.0,119164000000.0,0.0,0.0,20918804000000.0,17388847000000.0,0.0,2035194000000.0,2027246000000.0,7948000000.0,15094141000000.0,0.0,0.0,0.0,259512000000.0,,3080716000000.0,3080000000000.0,0.0,716000000.0,0.0,0.0,0.0,273060000000.0,111000000.0,0.0,176070000000.0,0.0,0.0,,0.0,0.0,0.0,0.0,171785000000.0,0.0,0.0,0.0,0.0,0.0,171785000000.0,89968000000.0,1145000000.0,574000000.0,571000000.0,0.0,0.0,0.0,88823000000.0,0.0,0.0,,194305000000.0,0.0,65207000000.0,0.0,171785000000.0,,3529957000000.0,0.0,176070000000.0,0.0,2024-10-16 23:27:34.025995,2024-10-16 23:27:34.025995
