,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,INOT_1,INOT_1_1,INOT_1_2,INOT_1_3,INOT_1_4,INOT_2,INOT_2_1,INOT_2_2,INOT_2_2_1,INOT_2_2_2,INOT_2_3,INOT_2_4,INOT_3,INOT_3_1,INOT_3_2,INOT_3_3,INOT_3_4,INOT_4,INOT_4_1,INOT_4_2,INOT_4_3,INOT_4_4,INOT_4_5,INOT_4_6,INOT_4_7,INOT_4_8,INOT_5,INOT_5_1,INOT_5_2,INOT_5_3,INOT_5_4,INOT_5_5,INOT_6,INOT_6_1,INOT_6_2,INOT_7,INOT_7_1,INOT_7_2,INOT_7_3,INOT_7_4,INOT_8,INOT_8_1,INOT_8_2,INOT_8_3,INOT_8_4,INOT_8_5,INOT_8_6,INOT_8_7,INOT_8_8,INOT_8_9,INOT_9,INOT_9_1,INOT_9_2,INOT_9_3,INOT_9_4,INOT_9_5,INOT_9_6,INOT_9_7,INOT_9_8,INOT_10,INOT_10_1,INOT_10_1_1,INOT_10_1_2,INOT_10_1_2_1,INOT_10_1_2_2,INOT_10_1_2_3,INOT_10_1_2_4,INOT_10_1_2_5,INOT_10_1_2_6,INOT_10_1_2_7,INOT_10_1_2_8,INOT_10_1_2_9,INOT_10_1_2_10,INOT_10_1_2_11,INOT_10_2,INOT_10_2_1,INOT_10_2_2,INOT_10_2_2_1,INOT_10_2_2_2,INOT_10_2_2_3,INOT_10_2_2_4,INOT_10_2_2_5,INOT_10_2_2_6,INOT_10_2_2_7,INOT_10_2_2_8,INOT_10_2_2_9,INOT_10_2_2_10,INOT_10_2_2_11,INOT_10_3,INOT_10_3_1,INOT_10_3_2,INOT_10_3_2_1,INOT_10_3_2_2,INOT_10_3_2_3,INOT_10_3_2_4,INOT_10_3_2_5,INOT_10_3_2_6,INOT_10_3_2_7,INOT_10_3_2_8,INOT_10_3_2_9,INOT_10_3_2_10,INOT_10_3_2_11,INOT_10_4,INOT_11,INOT_11_1,INOT_11_2,INOT_12,INOT_12_1,INOT_12_2,INOT_12_2_1,INOT_12_2_2,INOT_12_2_3,INOT_12_2_4,INOT_12_2_5,INOT_12_2_6,INOT_12_2_7,INOT_12_2_8,INOT_12_2_9,INOT_12_2_10,INOT_12_2_11,INOT_13,INOT_13_1,INOT_13_2,INOT_13_3,INOT_13_4,INOT_13_5,INOT_13_6,INOT_13_7,INOT_13_8,INOT_13_9,INOT_13_10,INOT_13_11,INOT_14,INOT_14_1,INOT_14_2,INOT_14_3,INOT_14_4,INOT_14_5,INOT_14_6,INOT_14_7,INOT_14_8,INOT_14_9,INOT_14_10,INOT_14_11,INOT_15,INOT_15_1,INOT_15_2,INOT_15_2_1,INOT_15_2_2,INOT_15_2_3,INOT_15_2_4,INOT_15_2_5,INOT_15_2_6,INOT_15_2_7,INOT_15_2_8,INOT_15_2_9,INOT_15_2_10,INOT_15_2_11,INOT_16,INOT_16_1,INOT_16_2,INOT_16_3,INOT_16_4,INOT_16_5,INOT_16_6,INOT_16_7,INOT_16_8,INOT_16_9,INOT_16_10,INOT_16_11,INOT_17,INOT_17_1,INOT_17_2,INOT_17_3,INOT_17_4,INOT_17_5,INOT_17_6,INOT_17_7,INOT_17_8,INOT_17_9,INOT_17_10,INOT_17_11,INOT_18,INOT_18_1,INOT_18_2,INOT_18_3,INOT_18_4,INOT_18_5,INOT_18_6,INOT_18_7,INOT_19,INOT_19_1,INOT_19_2,INOT_19_3,INOT_19_4,INOT_19_5,INOT_19_6,INOT_20,INOT_20_1,INOT_20_2,INOT_20_3,INOT_20_4,INOT_21,INOT_21_1,INOT_21_2,INOT_21_3,INOT_21_4,INOT_21_5,INOT_21_6,INOT_21_6_1,INOT_21_6_2,INOT_21_6_3,INOT_22,INOT_22_1,INOT_22_2,INOT_22_3,INOT_22_4,INOT_23,INOT_23_1,INOT_23_2,INOT_23_3,INOT_24,INOT_24_1,INOT_24_2,INOT_24_3,INOT_25,INOT_25_1,INOT_25_2,INOT_25_3,INOT_26,INOT_26_1,INOT_26_2,INOT_26_3,INOT_27,INOT_27_1,INOT_27_2,INOT_27_3,INOT_28,INOT_28_1,INOT_28_2,INOT_28_3,INOT_5_6,INOT_9_9,INOT_18_8,INOT_18_9,INOT_18_10,INOT_18_11,INOT_19_7,INOT_19_8,INOT_19_9,INOT_19_10,INOT_19_11,INOT_29,INOT_29_1,INOT_29_2,INOT_29_3,INOT_29_4,INOT_29_5,INOT_29_6,INOT_29_7,INOT_30,INOT_30_1,INOT_30_2,INOT_30_3,INOT_30_4,INOT_31,INOT_31_1,INOT_31_2,INOT_31_3,INOT_31_4,INOT_32,INOT_32_1,INOT_32_2,INOT_32_3,INOT_32_4,INOT_32_5,INOT_33,INOT_33_1,INOT_33_2,INOT_33_3,INOT_34,INOT_34_1,INOT_34_2,INOT_34_3,INOT_34_4,INOT_34_5,INOT_34_6,INOT_35,INOT_35_1,INOT_35_2,INOT_35_3,INOT_35_4,INOT_35_5,INOT_35_6,INOT_35_7,INOT_35_8,INOT_36,INOT_36_1,INOT_36_2,INOT_36_3,INOT_36_4,INOT_36_5,INOT_37,INOT_38_1,INOT_38_2,INOT_38_3,INOT_38_4,CREATED_DATE,UPDATED_DATE
0,2023-03-31,,Q,PTI,N,3,41919680972.0,1892936464.0,39105544508.0,921200000.0,0.0,3102282926655.0,0.0,3102282926655.0,3102282926655.0,0.0,0.0,0.0,520599498885.0,227555473201.0,293044025684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30129400000.0,0.0,0.0,0.0,0.0,30129400000.0,300000000000.0,300000000000.0,0.0,599624310186.0,177391420258.0,397657210419.0,0.0,24575679509.0,20306230297.0,15901931805.0,0.0,0.0,0.0,4327873881.0,0.0,0.0,76424611.0,0.0,139941698890.0,0.0,518078030.0,0.0,6949359844.0,0.0,50000000.0,0.0,,5242802314228.0,3444064605397.0,0.0,3444064605397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444064605397.0,1656101056217.0,0.0,1656101056217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1656101056217.0,142636652614.0,0.0,142636652614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142636652614.0,0.0,0.0,0.0,0.0,1545135248110.0,0.0,1545135248110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1545135248110.0,23160165290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23160165290.0,461682286856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461682286856.0,786211624422.0,0.0,786211624422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786211624422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184101469093.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184101469093.0,91396321053.0,73869267691.0,14899627672.0,0.0,135141749.0,2455095301.0,0.0,37188640.0,5219293421.0,0.0,1069494421.0,2001041096.0,0.0,0.0,2148757904.0,321358709586.0,0.0,0.0,,,1809478582.0,0.0,1647556282.0,,,,,,,,0.0,0.0,0.0,0.0,,495134779832.0,497336970923.0,0.0,-2202191091.0,135581020714.0,132119078151.0,5664133654.0,-2202191091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37345358515.0,36932176605.0,413181910.0,0.0,13573516894.0,12745472054.0,828044840.0,0.0,0.0,0.0,0.0,2455095301.0,0.0,0.0,0.0,0.0,0.0,1069494421.0,0.0,46314709460.0,29368042610.0,132531360.0,4687431245.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,46314709460.0,132531360.0,29368042610.0,,,,0.0,0.0,0.0,,,2024-10-16 23:35:25.311760,2025-10-14 17:48:16.645124
1,2020-03-31,,Q,PGI,N,3,127362265811.0,7941378458.0,119420887353.0,0.0,0.0,2640676223584.0,76282897636.0,2592000000000.0,2592000000000.0,0.0,0.0,-27606674052.0,683668959866.0,248168019812.0,66454333801.0,265101969860.0,103944636393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296877117189.0,0.0,0.0,0.0,0.0,296877117189.0,0.0,0.0,0.0,490776450679.0,43830272391.0,36715071725.0,369007634945.0,41223471618.0,30814233448.0,17548890183.0,0.0,0.0,10555069871.0,2580316728.0,0.0,129956666.0,0.0,0.0,31618646051.0,0.0,23839572.0,82823447.0,4368251438.0,0.0,0.0,0.0,,3589616754174.0,1826436430375.0,0.0,1826436430375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1826436430375.0,1449505167335.0,0.0,1449505167335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449505167335.0,313675156464.0,0.0,313675156464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313675156464.0,0.0,0.0,0.0,0.0,860873246360.0,0.0,860873246360.0,87409725740.0,60818557786.0,17676397113.0,334744431224.0,58665703885.0,80447940293.0,13192801808.0,0.0,0.0,0.0,207917688511.0,36861830527.0,30040832517.0,554115046.0,1480056598.0,50539637.0,1111587545.0,511953089.0,228338287.0,0.0,0.0,2883943249.0,0.0,227649194124.0,92775823739.0,17778745080.0,18270542031.0,40746449.0,8459031528.0,43763537743.0,12295699451.0,1599269068.0,0.0,0.0,92418750.0,319448263175.0,0.0,319448263175.0,34358522225.0,5566452856.0,10448035877.0,162494361881.0,24174246281.0,48377733604.0,414886316.0,0.0,0.0,0.0,33614024135.0,20625053638.0,11210058164.0,760517162.0,0.0,24035552.0,9654968.0,1211710834.0,20622201.0,0.0,0.0,7378855060.0,0.0,70968692842.0,24096573957.0,1720260098.0,9926550000.0,0.0,11747972362.0,23130423918.0,251946696.0,0.0,0.0,0.0,0.0,14416738605.0,0.0,0.0,0.0,0.0,0.0,0.0,14416738605.0,5949502257.0,0.0,0.0,0.0,0.0,0.0,5949502257.0,48763104086.0,0.0,0.0,,,5254244606.0,0.0,5254244606.0,,,,,,,,0.0,0.0,0.0,0.0,,493800068458.0,473287971870.0,20512096588.0,0.0,214403523963.0,205807173008.0,8600820958.0,-4470003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242564684973.0,226948256236.0,15616428737.0,0.0,59233399898.0,56156676161.0,3076723737.0,0.0,0.0,12536314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101227779539.0,0.0,0.0,0.0,,,,,11752199857.0,11752199857.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,278352989292.0,6098075587.0,106474521049.0,,,,0.0,464559.0,32573380285.0,,,2024-10-16 23:35:25.311760,2025-10-14 17:48:16.645124
2,2022-12-31,,Q,PRE,N,3,601499861209.0,177462444.0,601322398765.0,0.0,0.0,1329472480000.0,0.0,1329472480000.0,1329472480000.0,0.0,0.0,0.0,500010645276.0,0.0,299327370643.0,159937177539.0,40746097094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18012313502.0,40794518.0,0.0,0.0,15039101613.0,2676018104.0,0.0,0.0,256399267.0,0.0,602073138194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3639542690200.0,1187085767903.0,0.0,1187085767903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1187085767903.0,2291366751963.0,0.0,2291366751963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291366751963.0,161090170334.0,0.0,161090170334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161090170334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82357180082.0,39717678830.0,-13541050817.0,0.0,43813308785.0,12367243284.0,0.0,0.0,14302911514.0,0.0,10634903025.0,296872455.0,0.0,0.0,-3527927682.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,9748665693.0,6299939385.0,3448726308.0,0.0,6350416982.0,5946509250.0,403907732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24747266000.0,23908313000.0,838953000.0,0.0,23901313318.0,23582671901.0,318641417.0,0.0,0.0,0.0,0.0,12367243284.0,0.0,0.0,0.0,6899063716.0,0.0,10634903025.0,0.0,16758472638.0,15246104070.0,0.0,267728773.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,16758472638.0,0.0,15246104070.0,,,,0.0,0.0,0.0,,,2024-10-16 23:35:25.311760,2025-10-14 17:48:16.645124
3,2018-06-30,,Q,BLI,Y,3,310079062952.0,4782899318.0,300296163634.0,0.0,5000000000.0,613919907533.0,75387870212.0,538532037321.0,538532037321.0,0.0,0.0,0.0,170758945286.0,59894006441.0,31441272164.0,66640320264.0,12783346417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158853725927.0,18670791303.0,13874420626.0,126080157043.0,228356955.0,15231343304.0,13596673172.0,0.0,0.0,0.0,1338280975.0,0.0,0.0,296389157.0,0.0,30155506326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,770998047792.0,438082993182.0,0.0,438082993182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438082993182.0,279166239268.0,0.0,279166239268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279166239268.0,53748815342.0,0.0,53748815342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53748815342.0,0.0,0.0,0.0,0.0,218063599978.0,0.0,218063599978.0,0.0,14082311317.0,0.0,136652245918.0,63419152819.0,3216464479.0,0.0,0.0,0.0,0.0,693425445.0,13496591888.0,0.0,188287001.0,0.0,256304450.0,17235760819.0,132223400.0,0.0,0.0,0.0,0.0,-4315983782.0,70933350792.0,0.0,3393121500.0,0.0,46768821286.0,32816811221.0,4296595981.0,0.0,0.0,0.0,0.0,-16341999196.0,129646233910.0,0.0,129646233910.0,0.0,4294160954.0,0.0,81143757152.0,12448971965.0,30050375017.0,0.0,0.0,0.0,0.0,1708968822.0,2827357260.0,0.0,0.0,0.0,30221140.0,6850175945.0,39198601.0,0.0,0.0,0.0,0.0,-4092238426.0,36359968558.0,0.0,892717116.0,0.0,6814366869.0,7055487438.0,25103143300.0,0.0,0.0,0.0,0.0,-3505746165.0,13459795085.0,0.0,0.0,0.0,0.0,0.0,0.0,13459795085.0,7654663826.0,0.0,0.0,0.0,0.0,0.0,7654663826.0,73880605341.0,0.0,0.0,,,488550450.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,36818729516.0,38905502260.0,303700000.0,-2390472744.0,20581528049.0,21335002408.0,932488357.0,-1685962716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15914259277.0,15914259277.0,0.0,0.0,6412185658.0,5884134910.0,528050748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53256735630.0,0.0,0.0,0.0,,,,,16784348533.0,12000000000.0,0.0,0.0,,256949999.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,2024-10-16 23:35:25.311760,2025-10-14 17:48:16.645124
4,2021-06-30,,Q,BVH,Y,3,2860226530581.0,45709004668.0,1461189205528.0,179828320379.0,1173500000006.0,74407806893320.0,1954706136823.0,72511239872497.0,72511239872497.0,0.0,0.0,-58139116000.0,1764889802247.0,614062348223.0,102285118465.0,629392653376.0,419149682183.0,4086079439145.0,51751711425.0,2626166483503.0,1090291496742.0,0.0,0.0,0.0,317059500900.0,810246575.0,1047127334365.0,0.0,0.0,0.0,0.0,1047127334365.0,1868568406344.0,1868568406344.0,0.0,0.0,0.0,0.0,0.0,0.0,136818444315.0,21743230063.0,0.0,0.0,67296858834.0,44281534212.0,0.0,-194968760.0,3691789966.0,0.0,1049942003962.0,2854403.0,10317807779.0,0.0,0.0,0.0,0.0,0.0,,7050084216496.0,4694579890222.0,202861449450.0,4491718440772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4491718440772.0,2317149097139.0,82261738732.0,2234887358407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2234887358407.0,38355229135.0,0.0,38355229135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38355229135.0,0.0,7423227640000.0,0.0,7423227640000.0,9869628779671.0,7733289919140.0,2136338860531.0,2030775390440.0,0.0,0.0,0.0,0.0,0.0,537592952258.0,0.0,0.0,0.0,-432029482167.0,54570526355.0,97897149576.0,0.0,0.0,0.0,0.0,0.0,7214045247.0,0.0,0.0,0.0,-50669587163.0,887819565326.0,1385932822311.0,0.0,0.0,0.0,0.0,0.0,181496590566.0,0.0,0.0,0.0,-822104179884.0,3382486081643.0,2253096163995.0,1129389917648.0,1072566802396.0,0.0,0.0,0.0,0.0,0.0,100236019006.0,0.0,0.0,0.0,-43412903754.0,16132977417.0,40820509152.0,0.0,0.0,0.0,0.0,0.0,3854037371.0,0.0,0.0,0.0,-28802532994.0,359147581642.0,636510967536.0,0.0,0.0,0.0,0.0,0.0,24135458359.0,0.0,0.0,0.0,-373213594146.0,2360452787017.0,1192877099446.0,711116167640.0,0.0,85611296038.0,3115021777.0,194132116214.0,173601085902.0,261786478174.0,0.0,3248235214.0,37737970263.0,95169567428.0,49942131657.0,75688573612.0,350598159970.0,0.0,0.0,,,142630745566.0,0.0,76146094822.0,,,,,,,,14494102572.0,0.0,0.0,0.0,,2335662249143.0,2316960202591.0,21902384851.0,-3200338299.0,1526605275826.0,1457926711535.0,72818892669.0,-4140328378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495105686474.0,1430463210802.0,64642475672.0,0.0,537597875332.0,501455964993.0,36141910339.0,0.0,0.0,0.0,0.0,3115021777.0,0.0,0.0,0.0,0.0,0.0,3248235214.0,0.0,965201980556.0,1332621682007.0,71348473915.0,90192984842.0,,,,,67781655214.0,48000000000.0,0.0,0.0,,137265179696.0,0.0,0.0,0.0,,305950492240.0,205950492240.0,0.0,100000000000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,965201980556.0,71348473915.0,1332621682007.0,,,,0.0,128918695.0,142494332333.0,,,2024-10-16 23:35:25.311760,2025-10-14 17:48:16.645124
5,2024-06-30,,Q,PRE,Y,3,99379022200.0,177462444.0,19201559756.0,0.0,80000000000.0,2232418299156.0,0.0,2232418299156.0,2232418299156.0,0.0,0.0,0.0,927177591006.0,0.0,420292302184.0,372863051878.0,134022236944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237213204257.0,237213204257.0,0.0,964048925993.0,373851141172.0,0.0,487057287751.0,103140497070.0,12912100616.0,90306981.0,0.0,0.0,11838449420.0,641821251.0,0.0,0.0,341522964.0,0.0,14515693590.0,0.0,1893910754.0,0.0,0.0,0.0,0.0,0.0,,3353194851635.0,1354795694111.0,0.0,1354795694111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1354795694111.0,1783462327037.0,0.0,1783462327037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1783462327037.0,214936830487.0,0.0,214936830487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214936830487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733670228846.0,263693964787.0,42745542931.0,4429471231.0,127750752566.0,30981984220.0,66905574020.0,0.0,0.0,0.0,0.0,178003547551.0,341538895716.0,151575844576.0,23796266656.0,4288619950.0,310102992.0,23877451647.0,38691300026.0,0.0,0.0,0.0,0.0,98023793560.0,354504818648.0,0.0,354504818648.0,207162872394.0,13783167423.0,220166377.0,23772659127.0,49040886278.0,29222431713.0,0.0,0.0,0.0,0.0,31302635336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277247856566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277247856566.0,57691873918.0,35791741530.0,0.0,0.0,0.0,10686949782.0,0.0,11213182606.0,16118940025.0,0.0,10315975983.0,2206130398.0,0.0,0.0,5768180225.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,,9859195693.0,9748665693.0,110530000.0,0.0,7532813365.0,7150898471.0,381914894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25169870000.0,25169870000.0,0.0,0.0,24615410844.0,24405727397.0,209683447.0,0.0,0.0,0.0,0.0,10686949782.0,0.0,0.0,0.0,-2171346581.0,0.0,10315975983.0,0.0,11081494151.0,6692317411.0,0.0,259090670.0,,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,11081494151.0,0.0,6692317411.0,,,,0.0,19159391540.0,975516309.0,,,2024-10-16 23:27:55.903085,2025-10-14 17:48:16.645124
6,2022-09-30,,Q,BVH,N,3,2255960222699.0,42374512975.0,678163917083.0,233221792641.0,1302200000000.0,100317508842077.0,3030320381222.0,97596897913016.0,97596897913016.0,0.0,0.0,-309709452161.0,0.0,0.0,0.0,0.0,0.0,4973173722870.0,2820964100.0,2914720195424.0,1653846622219.0,0.0,0.0,0.0,400180516548.0,1605424579.0,1089026700036.0,0.0,0.0,0.0,0.0,1089026700036.0,1059570450729.0,1059570450729.0,0.0,0.0,0.0,0.0,0.0,0.0,143979484262.0,23292086544.0,0.0,0.0,93802913777.0,26275728743.0,0.0,-360677660.0,969432858.0,0.0,1559711240662.0,2854403.0,10940958125.0,0.0,0.0,0.0,0.0,0.0,,7713374394257.0,4995480834037.0,221034247489.0,4774446586548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4774446586548.0,2625197103343.0,96188608491.0,2529008494852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2529008494852.0,92696456877.0,0.0,92696456877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92696456877.0,0.0,0.0,0.0,0.0,10748198810929.0,8234890317003.0,2513308493926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2513308493926.0,37974257685.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37974257685.0,907989035809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,907989035809.0,3856442541554.0,2657161388906.0,1199281152648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1199281152648.0,24170027309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24170027309.0,277449276792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277449276792.0,2473697567053.0,1405768720233.0,867962963916.0,0.0,33603029300.0,6102100791.0,8859934385.0,151400818428.0,432433022412.0,0.0,7308498421.0,194941595955.0,69065862954.0,63726612610.0,97390452472.0,412169430932.0,0.0,0.0,,,139867767196.0,0.0,76225298749.0,,,,,,,,19547120059.0,0.0,0.0,0.0,,2611629914139.0,2558529794503.0,75645259460.0,-22545139824.0,1658893585253.0,1584264742137.0,98164447545.0,-23535604429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1589931151239.0,1539962270408.0,49968880831.0,0.0,669497860823.0,579747175482.0,89750685341.0,0.0,0.0,0.0,0.0,6102100791.0,0.0,0.0,0.0,0.0,0.0,7308498421.0,0.0,987387886136.0,583963111969.0,39054692046.0,73613731296.0,,,,,72699718390.0,48000000000.0,0.0,0.0,,145375321536.0,0.0,0.0,0.0,,192745387538.0,92745387538.0,0.0,100000000000.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,987387886136.0,39054692046.0,583963111969.0,,,,0.0,0.0,0.0,,,2024-10-16 23:35:25.311760,2025-10-14 17:48:16.645124
