,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,ICFD_1,ICFD_7,ICFD_8,ICFD_801,ICFD_9,ICFD_901,ICFD_902,ICFD_20,ICFD_25,ICFD_23,ICFD_231,ICFD_232,ICFD_24,ICFD_21,ICFD_22,ICFD_221,ICFD_222,ICFD_30,ICFD_32,ICFD_36,ICFD_31,ICFD_34,ICFD_341,ICFD_342,ICFD_35,ICFD_40,ICFD_50,ICFD_60,ICFD_601,ICFD_70,ICFD_2,ICFD_3,ICFD_4,ICFD_5,ICFD_6,ICFD_10,ICFD_11,ICFD_33,CREATED_DATE,UPDATED_DATE
46,2021-03-31,,Q,AIC,N,3,539479878965.0,-431008347430.0,-95907816397.0,0.0,-836290250.0,6063694566.0,-53828170817.0,-36037051363.0,-300000000.0,0.0,-23000000000.0,8000000000.0,-644404100000.0,342427423241.0,162542632238.0,0.0,0.0,-154734044521.0,0.0,0.0,0.0,0.0,0.0,-154884316.0,0.0,-154884316.0,-190925980200.0,331894290934.0,-687672.0,140967623062.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
47,2023-03-31,,Q,AIC,N,3,878539299808.0,-479074301839.0,-95664426402.0,0.0,0.0,2087870523.0,-47680834340.0,258207607750.0,-225610000.0,0.0,-112000000000.0,90000000000.0,0.0,64832090000.0,3570031536.0,0.0,0.0,46176511536.0,0.0,0.0,0.0,0.0,0.0,-16022370.0,0.0,-16022370.0,304368096916.0,450501664604.0,-54464514.0,754815297006.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
48,2020-12-31,,Y,BVH,Y,12,,,,-757788609663.0,-237775940333.0,0.0,-68382974829.0,11796140279964.0,-231433491623.0,1026440364.0,-87906743938242.0,71688969281693.0,-29535895500.0,0.0,8717737729146.0,,,-7759979874162.0,0.0,0.0,17451796200000.0,-18829087539287.0,0.0,-621510028457.0,,-1998801367744.0,2037359038058.0,4742602123821.0,781201877.0,6780742363756.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
49,2019-03-31,,Q,PTI,N,3,,,,-2574878976.0,-9267560448.0,21000000.0,0.0,227760406528.0,-7841783296.0,0.0,-391977238528.0,184881266688.0,0.0,6881267200.0,8071694336.0,,,-199984807936.0,0.0,0.0,50376892416.0,-908304896.0,0.0,-31430906.0,,49437155328.0,77212762112.0,124625649664.0,0.0,201838411776.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
50,2023-06-30,,Q,BLI,Y,3,394843333307.0,-309773922882.0,-43230238693.0,0.0,-3000000000.0,46403108862.0,-92633443275.0,-7391162681.0,-215000000.0,0.0,-391278945083.0,314164698133.0,0.0,0.0,17678371494.0,0.0,0.0,-59650875456.0,0.0,0.0,0.0,0.0,0.0,-9075609.0,0.0,-9075609.0,-67051113746.0,388533053388.0,112147542.0,321594087184.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
51,2019-06-30,,Q,VNAI,Y,3,425563102276.0,-330337859011.0,-34251649659.0,0.0,-4893528.0,6277751632.0,-29622934467.0,37623517243.0,-625600000.0,385000000.0,-202500000000.0,191000000000.0,0.0,0.0,12002544292.0,0.0,0.0,261944292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37885461535.0,85805070527.0,-14899696.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
52,2021-06-30,,Q,BMI,Y,3,,,,0.0,-4880721651.0,0.0,20321018384.0,-33139507575.0,-10093008186.0,16653636.0,-1762043348964.0,1916332526416.0,0.0,0.0,34091800414.0,,,178304623316.0,0.0,0.0,0.0,0.0,0.0,-182708075600.0,,-182708075600.0,-37542959859.0,251175073685.0,1776403878.0,215408517704.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
53,2018-12-31,,Y,BIC,Y,12,,,,-502009824.0,-61940379648.0,203447296.0,-8145041920.0,305139449856.0,-946387840.0,204837776.0,-4589728825344.0,4281887096832.0,0.0,0.0,150082420736.0,,,-158500929536.0,0.0,0.0,0.0,0.0,0.0,-102188744704.0,,-102188744704.0,44449751040.0,54656446464.0,822326144.0,99928522752.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
54,2021-09-30,,Q,BMI,N,3,,,,0.0,-11427042635.0,0.0,0.0,150019519531.0,-333113682.0,350000.0,-702055000000.0,531000000000.0,0.0,0.0,63738966209.0,,,-107648797473.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,42370722058.0,215408517704.0,-7125787.0,257772113975.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
55,2024-06-30,,Q,AIC,Y,3,803149200228.0,-677925988553.0,-75482224860.0,0.0,0.0,12018153132.0,-53856134554.0,7903005393.0,-37999364.0,600000.0,-239000000000.0,137000000000.0,0.0,0.0,8791446471.0,0.0,0.0,-93245952893.0,0.0,0.0,0.0,0.0,0.0,-3459475.0,0.0,-3459475.0,-85346406975.0,229805371315.0,-2260032.0,,,,,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
56,2022-03-31,,Q,PGI,N,3,865229546616.0,-512106292444.0,-158418169905.0,0.0,-20802546295.0,65333235051.0,-119831398014.0,119404375009.0,-9076810727.0,0.0,-295000000000.0,183832902178.0,0.0,0.0,34243703445.0,,,-86000205104.0,0.0,0.0,0.0,0.0,0.0,-104469035.0,,-104469035.0,33299700870.0,100709440846.0,-21462820.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
57,2018-12-31,,Y,HVB,Y,12,,,,-4716992000.0,-179617232.0,0.0,-36650000.0,-47697293312.0,0.0,0.0,-297612836864.0,345159073792.0,0.0,0.0,38038335488.0,,,85584568320.0,0.0,0.0,0.0,0.0,0.0,-5700000.0,,-5700000.0,37881577472.0,6679865344.0,4691767.0,44566134784.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
58,2019-09-30,,Q,VNR,N,3,248331964775.0,-143856155376.0,-9404273641.0,0.0,-10251492649.0,1241367139.0,-652988523.0,85408421725.0,-40689000.0,0.0,-478419186000.0,514975298388.0,-28516667714.0,56358821181.0,99527255553.0,0.0,0.0,163884832408.0,0.0,0.0,0.0,0.0,0.0,-155404842240.0,0.0,-155404842240.0,93888411893.0,53255134936.0,-56992680.0,147086554149.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
59,2023-12-31,,Q,PRE,N,3,372158279909.0,-19571114232.0,-14994855410.0,-1568650895.0,-16995247615.0,647034034.0,-333072489353.0,-13397043562.0,0.0,0.0,0.0,0.0,-617699440618.0,867003000000.0,125851895439.0,0.0,0.0,375155454821.0,0.0,0.0,59094270220.0,-299994269904.0,0.0,-119005618804.0,0.0,-359905618488.0,1852792771.0,19314323998.0,-21918430.0,21145198339.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
60,2018-03-31,,Q,BVH,N,3,,,,-134090948608.0,-67848499200.0,0.0,-20843436032.0,5168468852736.0,-12112926720.0,113706368.0,-13807849046016.0,12322454110208.0,0.0,0.0,3312509517824.0,,,1815116382208.0,0.0,0.0,6808558632960.0,-6356290502656.0,0.0,0.0,,452268032000.0,7435853496320.0,3789197410304.0,5634889216.0,11230685167616.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
61,2018-09-30,,Q,BVH,N,3,,,,-313565577216.0,-141699645440.0,0.0,-46841507840.0,4638728257536.0,-44513972224.0,11923483648.0,-32915490603008.0,26394843152384.0,-953619968.0,0.0,5724692807680.0,,,-829499834368.0,732898525184.0,0.0,11724946145280.0,-14135537434624.0,0.0,0.0,,-1677692239872.0,2131536117760.0,3789197410304.0,213852288.0,5920947437568.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
62,2020-12-31,,Q,AIC,N,3,665456517242.0,-543468522388.0,-58254822204.0,0.0,0.0,19846827448.0,-46368283845.0,37211716253.0,-33909091.0,0.0,-292250000000.0,84000000000.0,0.0,0.0,6376560606.0,0.0,0.0,-201907348485.0,200000000000.0,0.0,0.0,0.0,0.0,-33286256.0,0.0,199966713744.0,35271081512.0,296634163010.0,-10901514.0,331894343008.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
63,2022-03-31,,Q,VNR,N,3,156628501067.0,-124404069554.0,-26924819017.0,0.0,-16707685063.0,490585850.0,-15317555820.0,-26235042537.0,0.0,0.0,-301560872309.0,304000000000.0,0.0,0.0,71789344272.0,,,74228471963.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,47993429426.0,25281771911.0,52490481.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
64,2021-06-30,,Q,AIC,Y,3,594458903174.0,-502313228051.0,-59213750311.0,0.0,-414246461.0,8118724355.0,-35480654599.0,5155748107.0,-474680000.0,0.0,-95001000000.0,74500000000.0,0.0,-1000000000.0,10112550035.0,0.0,0.0,-11863129965.0,0.0,0.0,0.0,0.0,0.0,-77316231.0,0.0,-77316231.0,-6784698089.0,140967623062.0,-1267257.0,134181657716.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
65,2020-12-31,,Q,MIG,N,3,838988720354.0,-710171599434.0,-105260966909.0,-7722278.0,-11600000000.0,182823480966.0,-95109764930.0,99662147769.0,-2196777636.0,0.0,-662205000000.0,311000000000.0,0.0,0.0,81304235459.0,0.0,0.0,-272097542177.0,0.0,0.0,10000000000.0,-10000000000.0,0.0,-658350.0,0.0,-658350.0,-172436052758.0,184514384901.0,7668623.0,12086000766.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
66,2019-06-30,,Q,BLI,Y,3,324533039415.0,-277845244460.0,-34243809660.0,0.0,-1929450000.0,28654465549.0,-80264395284.0,-41095394440.0,-1259705455.0,-300.0,-4770492008634.0,4902367601751.0,0.0,0.0,2806093008.0,0.0,0.0,133421980370.0,0.0,0.0,0.0,0.0,0.0,-4808020677.0,0.0,-4808020677.0,87518565253.0,223188124785.0,18061856.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
67,2019-09-30,,Q,BLI,N,3,168471391874.0,-52948528680.0,-35824944414.0,0.0,-2083872582.0,-28546078092.0,6439813685.0,55507781791.0,-110000000.0,717018182.0,-4503279093746.0,4276436110823.0,0.0,0.0,29803216915.0,0.0,0.0,-196432747826.0,0.0,0.0,0.0,0.0,0.0,-26367283914.0,0.0,-26367283914.0,-167292249949.0,310724751894.0,-18061856.0,143414440089.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
68,2024-03-31,2024-04-24,Q,BLI,N,0,,-277728070837.0,-61571306950.0,,-14021141102.0,38248584107.0,-115488769884.0,-489394799.0,-1565207515.0,,-253000000000.0,33000000000.0,,,16706943740.0,,,-204858263775.0,,,,,,,,-29104800.0,-20537676374.0,572229256976.0,646088911.0,367498582513.0,,,430071309867.0,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
69,2021-06-30,,Q,MIG,Y,3,1001936073106.0,-721373752725.0,-88473102725.0,0.0,-7600000000.0,163600767459.0,-98088445860.0,250001539255.0,-2476272400.0,0.0,-492000000000.0,264500000000.0,0.0,0.0,51960393379.0,0.0,0.0,-178015879021.0,0.0,0.0,0.0,0.0,0.0,-48894868239.0,0.0,-48894868239.0,23090791995.0,40912928521.0,-142147128.0,,,,,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
70,2023-06-30,,Q,PRE,Y,3,213869120460.0,-12395531360.0,-7908439778.0,-3218765454.0,-15333605814.0,613269541.0,-153941490726.0,21684556869.0,0.0,0.0,0.0,0.0,-274000000000.0,153222537322.0,7682999847.0,0.0,0.0,-113094462831.0,9385361235.0,0.0,95668506873.0,0.0,0.0,0.0,0.0,105053868108.0,13643962146.0,640036230346.0,16734062.0,653696926554.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
71,2021-12-31,,Q,MIG,N,3,934257263975.0,-734033140403.0,-112726897055.0,-50575343.0,-18400000000.0,179785070947.0,-201110053010.0,47721669111.0,-4253380000.0,0.0,-1366387200000.0,1113311056960.0,0.0,0.0,107182806298.0,0.0,0.0,-150146716742.0,0.0,0.0,51000000000.0,-51000000000.0,0.0,-4129650.0,0.0,-4129650.0,-102429177281.0,111122957459.0,-81113792.0,8612666386.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
72,2018-12-31,,Y,PTI,Y,12,,,,-9524763648.0,-30792333312.0,0.0,-350555008.0,131751936000.0,-48897552384.0,0.0,-1693679222784.0,1583319482368.0,-49968599040.0,139638980608.0,121835855872.0,,,52248895488.0,0.0,0.0,646829113344.0,-717750927360.0,0.0,-96619782144.0,,-167541571584.0,16459252736.0,108166397952.0,0.0,124625649664.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
73,2018-12-31,,Q,MIG,N,3,824760540551.0,-482839308556.0,-75984964573.0,3307584570.0,-26000000000.0,-771236203958.0,847012898144.0,319020546178.0,-21760404015.0,20405818181.0,-585940000000.0,404998899998.0,-977570889.0,0.0,8870265356.0,0.0,0.0,-174402991369.0,0.0,0.0,182687437997.0,-252216814252.0,0.0,-109600000.0,0.0,-69638976255.0,74978578554.0,81316556261.0,-38625361.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
74,2020-06-30,,Q,AIC,Y,3,595497766441.0,-369667669952.0,-40877041473.0,0.0,0.0,64182578977.0,-42446400261.0,206689233732.0,-797447359.0,491000000.0,-135500000000.0,219500000000.0,-174374500000.0,0.0,0.0,0.0,30662032941.0,-60018914418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146670319314.0,182223375562.0,5156731.0,328898851607.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
75,2019-09-30,,Q,PGI,N,3,716786830599.0,-563472983826.0,-85214919429.0,0.0,-9917886816.0,131472834292.0,-219387408508.0,-29733533688.0,-4524535039.0,137590909.0,-534835000000.0,450188670000.0,0.0,0.0,91229231759.0,0.0,0.0,2195957629.0,0.0,0.0,0.0,0.0,0.0,-164008475.0,0.0,-164008475.0,-27701584534.0,134932961777.0,-54304904.0,107177072339.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
76,2019-12-31,,Y,PRE,Y,12,606426574945.0,-39321912959.0,-24236098547.0,-3642897557.0,-39416856500.0,11315235844.0,-389939016310.0,121185028916.0,-913860000.0,0.0,0.0,0.0,-1090959000000.0,980269000000.0,114261807907.0,0.0,0.0,2657947907.0,0.0,0.0,0.0,0.0,0.0,-115422809221.0,0.0,-115422809221.0,8420167602.0,76903236252.0,-8617657.0,85314786197.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
77,2020-12-31,,Q,BLI,N,3,435573045291.0,-315159819454.0,-51372804450.0,0.0,-2099102677.0,94076989985.0,-88800543721.0,72217764974.0,-3553740000.0,0.0,-4059331004809.0,4122674741124.0,0.0,0.0,28506677257.0,0.0,0.0,88296673572.0,0.0,0.0,0.0,0.0,0.0,-185188072.0,0.0,-185188072.0,160329250474.0,90565557415.0,55335709.0,250950143598.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
78,2018-03-31,,Q,BIC,N,3,,,,0.0,-22278828032.0,1991155328.0,-1475023232.0,126920474624.0,-26877858.0,0.0,-152558600192.0,733655334912.0,-725402451968.0,0.0,75609006080.0,,,-68723621888.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,58196852736.0,54656446464.0,0.0,112853295104.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
79,2020-03-31,,Q,AIC,N,3,420176152934.0,-347015345467.0,-76270344292.0,0.0,0.0,3882634122.0,-32510764722.0,-31737667425.0,-1326935650.0,0.0,-3000000000.0,29000000000.0,0.0,0.0,2503807991.0,0.0,0.0,27176872341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4560795084.0,186805045359.0,-20874713.0,,,,,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
80,2021-12-31,,Q,AIC,N,3,912460623632.0,-653432732265.0,-76524857110.0,0.0,-1597054606.0,5936032627.0,-44572653765.0,142269358513.0,-2144211300.0,0.0,-183500000000.0,104000000000.0,0.0,-24000005000.0,12159151514.0,0.0,0.0,-93485064786.0,0.0,0.0,0.0,0.0,0.0,-183374004.0,0.0,-183374004.0,48600919723.0,171389349342.0,-11396.0,219990257669.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
81,2020-12-31,,Y,PGI,Y,12,3148506067026.0,-2124325393164.0,-494737312209.0,0.0,-46341433873.0,297408338116.0,-644333561660.0,136176704236.0,-63568539948.0,12546770000.0,-1756534760142.0,1630429760142.0,-10071052000.0,5384060000.0,236010581616.0,0.0,0.0,54196819668.0,0.0,0.0,0.0,0.0,0.0,-191356665385.0,0.0,-191356665385.0,-983141481.0,110817029052.0,-73122543.0,109760765028.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
82,2019-06-30,,Q,MIG,Y,3,579451657469.0,-624882399947.0,-61648746277.0,-1649227167.0,-1237476280674.0,977422623917.0,284053361553.0,-84729011126.0,0.0,0.0,-416000000000.0,84000000000.0,0.0,0.0,39783908725.0,0.0,0.0,-292216091275.0,0.0,0.0,155766510767.0,-96232323279.0,0.0,-102704349400.0,0.0,-43170161912.0,-420115264313.0,564820555542.0,-16796963.0,,,,,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
83,2019-03-31,,Q,ABI,N,3,418504028873.0,-197800785346.0,-108404781025.0,0.0,-12090464959.0,4999273884.0,-22690800747.0,82516470680.0,0.0,0.0,-120000000000.0,222141291700.0,0.0,0.0,14323262267.0,0.0,0.0,116464553967.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198981024647.0,210879933269.0,0.0,409860957916.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
84,2019-12-31,,Y,VNR,Y,12,576934658888.0,-344231365167.0,-42719487169.0,0.0,-56770816820.0,5679021174.0,-34234833285.0,104657177621.0,-2490942645.0,0.0,-1438810460000.0,1179085520133.0,0.0,59210487951.0,294643723600.0,0.0,0.0,91638329039.0,0.0,0.0,0.0,0.0,0.0,-157090344240.0,0.0,-157090344240.0,39205162420.0,62803229276.0,154733526.0,102163125222.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
85,2021-06-30,,Q,PGI,Y,3,789496996237.0,-600230899832.0,-124195902345.0,0.0,-13624094515.0,115449692340.0,-116431196667.0,50464595218.0,-9490888763.0,400000.0,-331000000000.0,258168789400.0,0.0,0.0,51006958303.0,0.0,0.0,-31314741060.0,0.0,0.0,0.0,0.0,0.0,-8699808510.0,0.0,-8699808510.0,10450045648.0,117075243103.0,-6320651.0,127518968100.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
86,2021-03-31,,Q,BLI,N,3,331050724911.0,-264843623741.0,-42747208456.0,0.0,-19202165832.0,43594970430.0,-89819470928.0,-41966773616.0,-1180950196.0,0.0,-4881360644311.0,4709900054872.0,0.0,0.0,25012257525.0,0.0,0.0,-147629282110.0,0.0,0.0,0.0,0.0,0.0,-75341612.0,0.0,-75341612.0,-189671397338.0,422206150656.0,0.0,232534753318.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
87,2018-09-30,,Q,VNR,N,3,189242320812.0,-104989345723.0,-8341698016.0,0.0,-16076626179.0,2075051755.0,-3774472594.0,58135230055.0,30000000.0,0.0,-516027460000.0,356999013699.0,0.0,0.0,84618892871.0,0.0,0.0,-74379553430.0,0.0,0.0,0.0,0.0,0.0,-517890800.0,0.0,-517890800.0,-16762214175.0,77725747818.0,624515335.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
88,2023-03-31,,Q,PRE,N,3,231530227640.0,-16271924166.0,-14340218096.0,-794988456.0,-20247228184.0,221986005.0,-207814967745.0,-27717113002.0,0.0,0.0,0.0,0.0,-440367200000.0,307367200000.0,20759376437.0,0.0,0.0,-112240623563.0,44570784290.0,0.0,170034149294.0,0.0,0.0,-35936686225.0,0.0,178668247359.0,38710510794.0,601499861209.0,-174141657.0,640036230346.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
89,2018-03-31,,Q,PVI,N,3,,,,-6860000256.0,-48231219200.0,0.0,-8161414144.0,423310131200.0,-63543312384.0,1075636352.0,-1915000061952.0,1360261939200.0,0.0,0.0,101857206272.0,,,-515348529152.0,274952192000.0,0.0,0.0,-476109963264.0,0.0,-15545129984.0,,-216702894080.0,-308741275648.0,1216417628160.0,2170951168.0,909847232512.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
90,2023-06-30,,Q,BHI,Y,3,821691032493.0,-554755916774.0,-56121961882.0,341829910.0,0.0,-161852592.0,20976001696.0,231969132851.0,-1095340682.0,0.0,92587474092.0,-326692501372.0,237337219.0,-268223001.0,34968426426.0,0.0,0.0,-200262827318.0,0.0,0.0,0.0,0.0,0.0,-32331956.0,0.0,-32331956.0,31673973577.0,35524475454.0,-692308782.0,66506140249.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
91,2019-12-31,,Q,VNAI,N,3,528497746307.0,-351037926983.0,-44798567134.0,0.0,0.0,216787835809.0,-333089967804.0,16359120195.0,-1189935650.0,0.0,-149000000000.0,167000000000.0,0.0,0.0,18520767069.0,0.0,0.0,35330831419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51689951614.0,140189470577.0,-68089832.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
92,2024-03-31,2024-04-22,Q,ABI,N,0,,-361899833320.0,-88293402972.0,,-8614352969.0,5107960585.0,-53897546949.0,-2891470038.0,-3440798575.0,127272727.0,-261000000000.0,254000000000.0,,,31298928663.0,,,20985402815.0,,,,,,-201780000.0,,-201780000.0,17892152777.0,116835358585.0,,134727511362.0,,,504705705587.0,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
93,2018-03-31,,Q,ABI,N,3,335888036985.0,-143076408732.0,-72133017061.0,0.0,-13604187241.0,120849047335.0,57560537732.0,285484009018.0,0.0,241500000.0,0.0,0.0,-88272000000.0,25000000000.0,10308744800.0,0.0,0.0,-52721755200.0,0.0,0.0,0.0,0.0,0.0,-6000000.0,0.0,-6000000.0,232756253818.0,139834923154.0,0.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
94,2022-12-31,,Q,PGI,N,3,1033281565349.0,-745345329665.0,-131485424813.0,0.0,-3781082123.0,64732878715.0,-79550192102.0,137852415361.0,-27964707805.0,0.0,-600818750000.0,545382763840.0,-20000000000.0,0.0,46370158978.0,0.0,0.0,-57030534987.0,0.0,0.0,0.0,0.0,0.0,-63515556000.0,0.0,-63515556000.0,17306324374.0,92595945822.0,-608114038.0,109294156158.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
95,2020-06-30,,Q,MIG,Y,3,810745575676.0,-628720293824.0,-82217585021.0,-795182669.0,-5600000000.0,108871785712.0,-56015394697.0,146268905177.0,-70145455.0,0.0,-715000000000.0,642000000000.0,0.0,0.0,57198288615.0,0.0,0.0,-15871856840.0,0.0,0.0,60000000000.0,-159657290739.0,0.0,-39347605500.0,0.0,-139004896239.0,-8607847902.0,50138943774.0,-19717586.0,,,,,,,,,,2024-10-16 23:35:22.410158,2025-06-06 16:24:43.396756
96,2019-06-30,,Q,VNR,Y,3,220561041442.0,-249266764257.0,80778720551.0,15859230838.0,-13096914638.0,587769944.0,-6680600771.0,48742483109.0,-464134545.0,0.0,-434539768541.0,231218168541.0,28516667714.0,0.0,103070637312.0,0.0,0.0,-72198429519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23455946410.0,75731713183.0,-20631837.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
97,2019-03-31,,Q,PVI,N,3,,,,-72097920.0,-38472380416.0,0.0,-2677787904.0,601275039744.0,-3516636928.0,0.0,-2473999990784.0,2035600064512.0,0.0,0.0,99696582656.0,,,-342220046336.0,0.0,0.0,0.0,-16864330752.0,0.0,-11064724480.0,,-27929055232.0,231125942272.0,326396542976.0,-292114176.0,557230391296.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
98,2019-06-30,,Q,BVH,Y,3,,,,-84043063296.0,-105530327040.0,0.0,5030235648.0,2841904414720.0,-54881873920.0,162987280.0,-18346296737792.0,12248826249216.0,953619968.0,71280001024.0,1427932708864.0,,,-4652023676928.0,0.0,0.0,3819908104192.0,-3165675847680.0,0.0,-11189209088.0,,643043098624.0,-1167075966976.0,3033310953472.0,386303488.0,1866621255680.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
99,2018-03-31,,Q,VNAI,N,3,279679481191.0,-214744196531.0,-33804319198.0,0.0,-1813440979.0,12912015604.0,-22505891286.0,19723648801.0,0.0,0.0,-164000380693.0,106000000000.0,-88433686000.0,0.0,315930796.0,0.0,0.0,-146118135897.0,0.0,0.0,0.0,-79546608317.0,0.0,0.0,0.0,-79546608317.0,-205941095413.0,288666117694.0,7240194.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
100,2019-12-31,,Q,VNR,N,3,108041652671.0,-65962834582.0,-10403340590.0,0.0,-16910222400.0,2624097261.0,-16222069435.0,1167282925.0,-1486119100.0,0.0,-362191274000.0,259892053204.0,0.0,2851666770.0,58513666559.0,0.0,0.0,-42420006567.0,0.0,0.0,0.0,0.0,0.0,-1685502000.0,0.0,-1685502000.0,-42938225642.0,146086554149.0,14796715.0,103163125222.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
101,2022-12-31,,Q,VNR,N,3,968004203788.0,-770423212950.0,-63200854905.0,0.0,-73516269944.0,17490712543.0,-41351953822.0,37002624710.0,-5498472350.0,0.0,-1907548482791.0,1712648314110.0,0.0,28405742794.0,386455730285.0,0.0,0.0,214462832048.0,0.0,0.0,0.0,0.0,0.0,-195958269000.0,0.0,-195958269000.0,55507187758.0,25281771911.0,1510890438.0,82299850107.0,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
102,2019-12-31,,Y,VNAI,Y,12,1839357873338.0,-1254956791387.0,-155942181053.0,0.0,-766049130.0,235870115067.0,-413882865041.0,249680101794.0,-2404248550.0,1005000000.0,-461500000000.0,446009455898.0,-192239000000.0,3763887376.0,34662412649.0,0.0,0.0,-170702492627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78977609167.0,107917551189.0,-90114997.0,,,,,,,,,,2024-10-16 23:35:22.410158,2024-10-16 23:35:22.410158
