,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,IBS_100,IBS_110,IBS_111,IBS_112,IBS_120,IBS_121,IBS_129,IBS_1291,IBS_130,IBS_131,IBS_1311,IBS_1312,IBS_132,IBS_133,IBS_1351,IBS_1352,IBS_1353,IBS_1354,IBS_135,IBS_139,IBS_140,IBS_141,IBS_149,IBS_150,IBS_151,IBS_1511,IBS_1512,IBS_1513,IBS_152,IBS_154,IBS_1541,IBS_157,IBS_158,IBS_190,IBS_191,IBS_192,IBS_1921,IBS_1922,IBS_1923,IBS_200,IBS_210,IBS_211,IBS_2111,IBS_212,IBS_213,IBS_2131,IBS_218,IBS_2181,IBS_2182,IBS_2183,IBS_220,IBS_221,IBS_222,IBS_223,IBS_224,IBS_225,IBS_226,IBS_227,IBS_228,IBS_229,IBS_230,IBS_240,IBS_241,IBS_242,IBS_2421,IBS_2422,IBS_2423,IBS_250,IBS_251,IBS_252,IBS_258,IBS_259,IBS_2591,IBS_2592,IBS_260,IBS_261,IBS_2611,IBS_2612,IBS_2613,IBS_2614,IBS_2615,IBS_270,IBS_300,IBS_310,IBS_311,IBS_312,IBS_3121,IBS_3122,IBS_313,IBS_314,IBS_315,IBS_316,IBS_317,IBS_3171,IBS_3172,IBS_3191,IBS_319,IBS_320,IBS_323,IBS_3231,IBS_327,IBS_3281,IBS_3282,IBS_3283,IBS_329,IBS_3291,IBS_3294,IBS_3292,IBS_3293,IBS_3295,IBS_3296,IBS_330,IBS_331,IBS_3311,IBS_3312,IBS_3313,IBS_332,IBS_333,IBS_334,IBS_3341,IBS_3342,IBS_3343,IBS_335,IBS_336,IBS_337,IBS_338,IBS_339,IBS_3401,IBS_3402,IBS_3403,IBS_3404,IBS_3405,IBS_3406,IBS_3407,IBS_400,IBS_410,IBS_411,IBS_4111,IBS_4112,IBS_412,IBS_414,IBS_413,IBS_415,IBS_416,IBS_417,IBS_418,IBS_419,IBS_420,IBS_421,IBS_4211,IBS_4212,IBS_4213,IBS_4214,IBS_4215,IBS_4216,IBS_4217,IBS_4218,IBS_4219,IBS_430,IBS_500,IBS_501,IBS_502,IBS_503,IBS_504,IBS_5041,IBS_5042,IBS_5043,IBS_5044,CREATED_DATE,UPDATED_DATE
0,2019-12-31,,Q,BVH,N,3,79841858717641.0,4746231332490.0,3547431332485.0,1198800000005.0,63080540816871.0,2831287386102.0,-262629915001.0,60511883345770.0,8132375712574.0,6609832517176.0,2802003230649.0,3807829286527.0,24262328649.0,0.0,0.0,1558727214647.0,0.0,0.0,329271565739.0,-389717913637.0,118150362378.0,118150362378.0,0.0,722099975915.0,687592483815.0,624243497606.0,63348986209.0,0.0,26283032015.0,0.0,0.0,0.0,8224460085.0,3042460517413.0,1702429866463.0,1340030650950.0,0.0,0.0,0.0,48412005610187.0,71588920973.0,0.0,0.0,0.0,0.0,0.0,71588920973.0,0.0,71588920973.0,0.0,1885053055851.0,915426619616.0,2249894444727.0,-1334467825111.0,0.0,0.0,0.0,969626436235.0,1401511970012.0,-431885533777.0,0.0,45388992000.0,45388992000.0,0.0,458466704046.0,0.0,458466704046.0,45614645521337.0,0.0,2805593816862.0,928533355221.0,-227546300501.0,42108064649755.0,0.0,336862415980.0,276547106704.0,45057570867.0,0.0,0.0,15257738409.0,0.0,128253864327828.0,108449824880444.0,20772946980632.0,106376458994.0,3126116442058.0,3113188201796.0,12928240262.0,6767431817.0,26665295523.0,805992777186.0,66395409525.0,0.0,0.0,229051478304.0,232029923625.0,649726458860.0,0.0,129396535270.0,0.0,15394428769470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854199504053.0,0.0,0.0,0.0,0.0,0.0,219691351394.0,632891070389.0,0.0,0.0,0.0,1617082270.0,0.0,0.0,0.0,0.0,86822678395759.0,5245331019902.0,75648989464405.0,2968194683049.0,42564972.0,2864472856182.0,95647807249.0,19804039447384.0,19804039447384.0,7423227640000.0,7423227640000.0,0.0,7310458742807.0,0.0,0.0,0.0,15445192000.0,801169067553.0,0.0,473031431141.0,103568802818.0,2942082307706.0,1904455749895.0,1037626557811.0,0.0,735056263359.0,0.0,0.0,0.0,0.0,0.0,128253864327828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
1,2018-09-30,,Q,BLI,N,3,1377389899986.0,134496777598.0,134496777598.0,0.0,688395152508.0,57265310292.0,-13374991070.0,644504833286.0,277271057301.0,164721355150.0,164721355150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134300529420.0,-21750827269.0,460284408.0,460284408.0,0.0,51087179023.0,39817923129.0,33570369190.0,6247553939.0,0.0,11269255894.0,0.0,0.0,0.0,0.0,225679449148.0,144236928911.0,81442520237.0,0.0,0.0,0.0,382769372599.0,12000000000.0,0.0,0.0,0.0,0.0,0.0,12000000000.0,12000000000.0,0.0,0.0,25919765849.0,15849717604.0,36735998467.0,-20886280863.0,0.0,0.0,0.0,9238048245.0,15914259277.0,-6676211032.0,832000000.0,0.0,0.0,0.0,0.0,0.0,0.0,330068493150.0,0.0,0.0,0.0,-1503000000.0,331571493150.0,0.0,14781113600.0,7562880430.0,4542815807.0,0.0,0.0,2675417363.0,0.0,1760159272585.0,1044661938033.0,1041861049408.0,0.0,150129762543.0,150116495543.0,13267000.0,0.0,28451475652.0,7279552008.0,523949999.0,0.0,0.0,2394038931.0,54302010490.0,30023869209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768756390576.0,451540338032.0,0.0,261825839290.0,55390213254.0,0.0,0.0,2800888625.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,2770888625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715497334552.0,715497334552.0,600000000000.0,600000000000.0,0.0,-415994845.0,-5260000.0,0.0,0.0,0.0,0.0,13907192238.0,1200000000.0,0.0,100811397159.0,0.0,100811397159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760159272585.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
2,2018-09-30,,Q,PVI,N,3,17568347116289.0,1577275271463.0,877275271463.0,700000000000.0,7075157797962.0,356614301103.0,-27620503141.0,6746164000000.0,8624387011681.0,8443777963559.0,0.0,8443777963559.0,227513578118.0,0.0,0.0,0.0,0.0,0.0,267564950231.0,-314469480227.0,23597476614.0,23597476614.0,0.0,267929558569.0,176129999210.0,0.0,176129999210.0,0.0,83337873070.0,8461686289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3561970542616.0,25809244892.0,0.0,0.0,0.0,0.0,0.0,25809244892.0,0.0,25809244892.0,0.0,260523889590.0,183725314561.0,361438368665.0,-177713054104.0,0.0,0.0,0.0,76798575029.0,179934527800.0,-103135952771.0,0.0,1479944297968.0,1642415608773.0,-162471310805.0,1226118386286.0,1225560101498.0,558284788.0,541557734078.0,0.0,0.0,171465269224.0,-84907535146.0,455000000000.0,0.0,28016989802.0,28016989802.0,0.0,0.0,0.0,0.0,0.0,21130317658905.0,14205197275281.0,14131247004068.0,0.0,2313622542051.0,0.0,2313622542051.0,1649781963641.0,79625151180.0,238328303914.0,106956388974.0,0.0,0.0,52725258895.0,0.0,104601843393.0,0.0,95173183302.0,0.0,0.0,0.0,0.0,0.0,9490432368718.0,3734164596750.0,0.0,5542087089026.0,214180682942.0,0.0,0.0,73950271213.0,0.0,0.0,0.0,0.0,0.0,34362823394.0,0.0,0.0,0.0,0.0,0.0,0.0,2055797388.0,37531650431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6925120383624.0,6925120383624.0,2342418670000.0,2342418670000.0,0.0,3508280505200.0,-56956397925.0,0.0,0.0,0.0,179211820775.0,0.0,0.0,169971910869.0,537670892048.0,105588313892.0,432082578156.0,0.0,244522982657.0,0.0,0.0,0.0,0.0,0.0,21130317658905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
3,2018-09-30,,Q,BMI,N,3,4764576856846.0,311174204282.0,311174204282.0,0.0,2078533612879.0,230935855038.0,-57925625492.0,1905523383333.0,1104794065372.0,914628266726.0,914628266726.0,0.0,4086902482.0,0.0,0.0,0.0,0.0,0.0,447827491004.0,-261748594840.0,4590966652.0,4590966652.0,0.0,216201046499.0,216201046499.0,127923543312.0,88277503187.0,0.0,0.0,0.0,0.0,0.0,0.0,1049282961162.0,329990669078.0,719292292084.0,0.0,0.0,0.0,842935218041.0,12354507311.0,0.0,0.0,0.0,0.0,0.0,12354507311.0,10000000000.0,2354507311.0,0.0,388100878148.0,99699872332.0,233416716554.0,-133716844222.0,0.0,0.0,0.0,285416553143.0,360364905914.0,-74948352771.0,2984452673.0,60916109419.0,74398769757.0,-13482660338.0,0.0,0.0,0.0,354965300000.0,0.0,145350000000.0,57615300000.0,0.0,152000000000.0,0.0,26598423163.0,19998360488.0,6600062675.0,0.0,0.0,0.0,0.0,5607512074887.0,3369879011770.0,3369708143040.0,0.0,730419365576.0,730419365576.0,0.0,0.0,46166806568.0,197470152387.0,0.0,0.0,0.0,3384375489.0,74537638075.0,53517295499.0,0.0,38495846132.0,0.0,0.0,0.0,0.0,0.0,2225716663314.0,1146809265831.0,0.0,959577009888.0,119330387595.0,0.0,0.0,170868730.0,0.0,0.0,0.0,0.0,0.0,170868730.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2249738725469.0,2249738725469.0,913540378000.0,913540378000.0,0.0,974943696449.0,0.0,0.0,0.0,0.0,0.0,0.0,81332734797.0,28085153439.0,251836762784.0,0.0,251836762784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5619617737239.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
4,2018-09-30,,Q,VNR,N,3,5371524009037.0,61588048978.0,61588048978.0,0.0,2138862108591.0,173907022.0,-173907022.0,2138862108591.0,1215202017225.0,1244062277213.0,876061415573.0,368000861640.0,592348316.0,0.0,0.0,0.0,0.0,0.0,11121232490.0,-40573840794.0,68821267.0,68821267.0,0.0,238937018893.0,237919568370.0,232212694480.0,5706873890.0,0.0,1017450523.0,0.0,0.0,0.0,0.0,1716865994083.0,562561124964.0,1154304869119.0,0.0,0.0,0.0,1527421925560.0,22000000000.0,0.0,0.0,0.0,0.0,0.0,22000000000.0,22000000000.0,0.0,0.0,5094970980.0,5023713883.0,25341263855.0,-20317549972.0,0.0,0.0,0.0,71257097.0,32434195934.0,-32362938837.0,0.0,10977838339.0,34055061893.0,-23077223554.0,14202351375.0,0.0,14202351375.0,1375933134734.0,0.0,249181843274.0,470445070000.0,-3282400409.0,659588621869.0,0.0,99213630132.0,2287819904.0,0.0,0.0,0.0,96925810228.0,0.0,6898945934597.0,3996157447432.0,3993440309652.0,0.0,1011861981965.0,778475104901.0,233386877064.0,287996580.0,10287495509.0,18307313539.0,0.0,0.0,0.0,0.0,117225050792.0,35470125156.0,875250000.0,18549412636.0,0.0,0.0,0.0,0.0,0.0,2780575683475.0,901579956714.0,0.0,1672819922240.0,206175804521.0,0.0,0.0,2717137780.0,0.0,0.0,0.0,0.0,0.0,2717137780.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902788487165.0,2902788487165.0,1310759370000.0,1310759370000.0,0.0,566368537309.0,0.0,0.0,0.0,0.0,204713180655.0,0.0,131075937000.0,0.0,659507866788.0,457022549995.0,202485316793.0,30363595413.0,0.0,0.0,0.0,0.0,0.0,0.0,6898945934597.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
5,2018-09-30,,Q,MIG,N,3,2654654317187.0,81316556261.0,26316556261.0,55000000000.0,1519183505822.0,380753254427.0,-16569748605.0,1155000000000.0,521320848317.0,151947621124.0,151947621124.0,0.0,165207255041.0,0.0,0.0,0.0,0.0,0.0,212158805844.0,-7992833692.0,5058776815.0,5058776815.0,0.0,79525024474.0,67325744114.0,64677557844.0,2648186270.0,0.0,11383186041.0,816094319.0,0.0,0.0,0.0,448249605498.0,224165381406.0,224084224092.0,0.0,0.0,0.0,968243247372.0,12766185194.0,0.0,0.0,0.0,0.0,0.0,12766185194.0,7000000000.0,5766185194.0,0.0,74227257915.0,57085351693.0,76731573331.0,-19646221638.0,0.0,0.0,0.0,17141906222.0,19048533380.0,-1906627158.0,0.0,0.0,0.0,0.0,329481778903.0,0.0,329481778903.0,500000000000.0,0.0,0.0,500007005000.0,-7005000.0,0.0,0.0,51768025360.0,51768025360.0,0.0,0.0,0.0,0.0,0.0,3622897564559.0,2662563682692.0,2628762311492.0,150148361952.0,271953553374.0,269776165035.0,2177388339.0,25652032539.0,28756888322.0,37775313837.0,39462893449.0,0.0,0.0,0.0,71594687073.0,355328692727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648089888219.0,906959444155.0,0.0,649107496572.0,92022947492.0,0.0,0.0,33801371200.0,0.0,0.0,0.0,0.0,0.0,27769396207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6031974993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960333881867.0,960333881867.0,800000000000.0,800000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21564653252.0,0.0,138769228615.0,62740160062.0,76029068553.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3622897564559.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
6,2018-09-30,,Q,PGI,N,3,4588358751371.0,176018675071.0,171678675071.0,4340000000.0,2498535457012.0,2517634127569.0,-19098670557.0,0.0,512583337168.0,516996517526.0,444475664395.0,72520853131.0,21373726405.0,0.0,0.0,0.0,0.0,0.0,51491782865.0,-77278689628.0,6836059468.0,6836059468.0,0.0,226098628934.0,225219982936.0,104915489438.0,120304493498.0,0.0,757045998.0,0.0,0.0,0.0,121600000.0,1168286593718.0,343566401858.0,824720191860.0,0.0,0.0,0.0,749853129883.0,11311334539.0,0.0,0.0,0.0,0.0,0.0,11311334539.0,6000000000.0,5311334539.0,0.0,421452388620.0,236311265003.0,414634658905.0,-178323393902.0,0.0,0.0,0.0,165573256255.0,200132226193.0,-34558969938.0,19567867362.0,82571940228.0,96057873261.0,-13485933033.0,0.0,0.0,0.0,224879843218.0,0.0,1350000000.0,236047263218.0,-12517420000.0,0.0,0.0,9637623278.0,9637623278.0,0.0,0.0,0.0,0.0,0.0,5338211881254.0,3884156807977.0,3854320279426.0,0.0,335211278522.0,329904433452.0,5306845070.0,4431216446.0,25487872118.0,163597132151.0,0.0,0.0,0.0,0.0,95614938657.0,31316690847.0,0.0,43412040557.0,0.0,0.0,0.0,0.0,0.0,3155249110128.0,1468958210017.0,0.0,1409065733165.0,277225166946.0,0.0,0.0,29836528551.0,0.0,0.0,0.0,0.0,0.0,1908780075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9235865644.0,18691882832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1454055073277.0,1454055073277.0,887177730000.0,887177730000.0,0.0,359463149516.0,0.0,0.0,0.0,0.0,51427349931.0,0.0,50100773484.0,0.0,105886070346.0,0.0,105886070346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5338211881254.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
7,2018-09-30,,Q,ABI,N,3,1860008355566.0,391021712741.0,69021712741.0,322000000000.0,1162117291700.0,0.0,0.0,1162117291700.0,87808086346.0,26762852812.0,26762852812.0,0.0,1606098687.0,0.0,0.0,0.0,0.0,0.0,66041969477.0,-6602834630.0,2711066320.0,2711066320.0,0.0,152594221135.0,152594221135.0,152594221135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63755977324.0,36191409248.0,27564568076.0,0.0,0.0,0.0,198878977213.0,7063118073.0,0.0,0.0,0.0,0.0,0.0,7063118073.0,6000000000.0,1063118073.0,0.0,130507371956.0,69679088964.0,118170934037.0,-48491845073.0,0.0,0.0,0.0,60828282992.0,65634778877.0,-4806495885.0,0.0,0.0,0.0,0.0,907272727.0,0.0,907272727.0,57000058302.0,0.0,0.0,0.0,0.0,57000058302.0,0.0,3401156155.0,3401156155.0,0.0,0.0,0.0,0.0,0.0,2058887332779.0,1358358071677.0,1358008071677.0,0.0,75972625928.0,71900799234.0,4071826694.0,0.0,8937152895.0,81887665675.0,0.0,0.0,0.0,6354612310.0,9947091005.0,6500126599.0,0.0,50609710847.0,0.0,0.0,0.0,0.0,0.0,1117799086418.0,886167318090.0,0.0,146654119929.0,84977648399.0,0.0,0.0,350000000.0,0.0,0.0,0.0,0.0,0.0,350000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700529261102.0,700529261102.0,380000000000.0,380000000000.0,0.0,12000000000.0,-13898400000.0,0.0,0.0,0.0,124633188964.0,0.0,33448652880.0,0.0,164345819258.0,40697938964.0,123647880294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2058887332779.0,,,,,,,,,,2024-10-16 23:35:21.635808,2024-10-16 23:35:21.635808
8,2024-06-30,,Q,PRE,Y,3,5410495141837.0,99379022200.0,19379022200.0,80000000000.0,2232418299156.0,0.0,0.0,2232418299156.0,927017849445.0,927177591006.0,793155354061.0,134022236945.0,0.0,0.0,0.0,0.0,0.0,0.0,2328264373.0,-2488005934.0,0.0,0.0,0.0,369500726530.0,369232226122.0,368490695779.0,741530343.0,0.0,0.0,268500408.0,0.0,0.0,0.0,1782179244506.0,708894268559.0,1073284975947.0,0.0,0.0,0.0,979520853416.0,10000000000.0,0.0,0.0,0.0,0.0,0.0,10000000000.0,10000000000.0,0.0,0.0,2880841484.0,2326382328.0,9859195693.0,-7532813365.0,0.0,0.0,0.0,554459156.0,25169870000.0,-24615410844.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938697672810.0,0.0,0.0,938697672810.0,0.0,0.0,0.0,27942339122.0,27942339122.0,0.0,0.0,0.0,0.0,0.0,6390015995253.0,4710243624944.0,4710243624944.0,237213204257.0,964048925993.0,930181425643.0,33867500350.0,0.0,12912100616.0,8895973142.0,0.0,0.0,0.0,0.0,111052010155.0,14515693590.0,0.0,8410865556.0,0.0,0.0,0.0,0.0,0.0,3353194851635.0,1354795694111.0,0.0,1783462327037.0,214936830487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679772370309.0,1679772370309.0,1044000000000.0,1044000000000.0,0.0,329328334779.0,0.0,0.0,0.0,0.0,0.0,0.0,76519841656.0,0.0,229924193874.0,0.0,229924193874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6390015995253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-10-16 23:27:54.944468,2025-06-06 16:24:42.966745
9,2024-06-30,,Q,BLI,Y,3,2231178934122.0,357060203174.0,72060203174.0,285000000000.0,1235494908953.0,51955620580.0,-3834382860.0,1187373671233.0,415023439098.0,339099311849.0,339099311849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109509457896.0,-33585330647.0,375075123.0,375075123.0,0.0,54141639000.0,54141639000.0,50476609411.0,3665029589.0,0.0,0.0,0.0,0.0,0.0,0.0,169083668774.0,108387386394.0,60696282380.0,0.0,0.0,0.0,163683705103.0,12538242263.0,0.0,0.0,0.0,0.0,0.0,12538242263.0,12000000000.0,538242263.0,0.0,93953328135.0,18168892081.0,46523416092.0,-28354524011.0,0.0,0.0,0.0,75784436054.0,86194826627.0,-10410390573.0,0.0,0.0,0.0,0.0,22734830837.0,0.0,22734830837.0,8000000000.0,0.0,0.0,0.0,-1503000000.0,9503000000.0,0.0,26457303868.0,11915276608.0,6160053675.0,0.0,0.0,8381973585.0,0.0,2394862639225.0,1501915933904.0,1498289527971.0,0.0,345697050374.0,345697050374.0,0.0,0.0,20406956724.0,12390060873.0,43453924127.0,0.0,0.0,5193939035.0,30171403891.0,46970044983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994006147964.0,597290411775.0,0.0,286571757011.0,110143979178.0,0.0,0.0,3626405933.0,0.0,0.0,0.0,0.0,0.0,180000000.0,0.0,0.0,0.0,0.0,0.0,3446405933.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892946705321.0,892946705321.0,600000000000.0,600000000000.0,0.0,-415994845.0,-5260000.0,0.0,0.0,0.0,0.0,0.0,34225446077.0,17750679958.0,241391834131.0,0.0,241391834131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2394862639225.0,0.0,0.0,14184904340.0,80498352642.0,1122895.0,1122895.0,0.0,0.0,0.0,2024-10-16 23:27:54.944468,2025-06-06 16:24:42.966745
10,2023-12-31,2023-04-03,Y,PTI,Y,0,7466558158786.0,239722746305.0,139722746305.0,100000000000.0,3855151414695.0,,,3855151414695.0,972978212189.0,564988288392.0,564988288392.0,,175319757286.0,,,34570000000.0,,,320977089488.0,-122876922977.0,1524510711.0,1524510711.0,,742782771028.0,698660011292.0,416369417375.0,282290593917.0,,21343014729.0,22779745007.0,,,,1654398503858.0,1012892798778.0,641505705080.0,,,,908326496247.0,16393554269.0,,,,,,16393554269.0,8000000000.0,8393554269.0,,389404597323.0,365217892772.0,497336970923.0,-132119078151.0,,,,24186704551.0,36932176605.0,-12745472054.0,56410813123.0,113037206698.0,132477569642.0,-19440362944.0,,,,308040413585.0,,25761467200.0,30129400000.0,-21194453615.0,273344000000.0,,25039911249.0,25039911249.0,,,,,,8374884655033.0,6563341929821.0,6558209760936.0,,513806169050.0,507749368014.0,6056801036.0,8029027569.0,32521190497.0,65019279017.0,41072102565.0,,,214929260307.0,297994436198.0,106166315170.0,,43513466.0,,,,,,5278628467097.0,3631789735305.0,,1515268210444.0,131570521348.0,,,5132168885.0,,,,,,1898381843.0,,,,,3233787042.0,,,,,,,,,,,,1811542725212.0,1811542725212.0,803957090000.0,,,827943052804.0,,,,,28642118155.0,,80395709000.0,,66671645783.0,414047860842.0,-347376215059.0,,3933109470.0,,,,,,8374884655033.0,,,,,,,,,,2024-10-16 23:27:54.944468,2025-06-06 16:24:42.966745
11,2022-12-31,,Y,PTI,Y,12,7466558158786.0,239722746305.0,139722746305.0,100000000000.0,3855151414695.0,0.0,0.0,3855151414695.0,972978212189.0,564988288392.0,564988288392.0,0.0,175319757286.0,0.0,0.0,34570000000.0,0.0,0.0,320977089488.0,-122876922977.0,1524510711.0,1524510711.0,0.0,742782771028.0,698660011292.0,416369417375.0,282290593917.0,0.0,21343014729.0,22779745007.0,0.0,0.0,0.0,1654398503858.0,1012892798778.0,641505705080.0,0.0,0.0,0.0,908326496247.0,16393554269.0,0.0,0.0,0.0,0.0,0.0,16393554269.0,8000000000.0,8393554269.0,0.0,445815410446.0,365217892772.0,497336970923.0,-132119078151.0,0.0,0.0,0.0,24186704551.0,36932176605.0,-12745472054.0,56410813123.0,113037206698.0,132477569642.0,-19440362944.0,0.0,0.0,0.0,308040413585.0,0.0,25761467200.0,30129400000.0,-21194453615.0,273344000000.0,0.0,25039911249.0,25039911249.0,0.0,0.0,0.0,0.0,0.0,8374884655033.0,6563341929821.0,6558209760936.0,0.0,513806169050.0,507749368014.0,6056801036.0,8029027569.0,32521190497.0,65019279017.0,41072102565.0,0.0,0.0,214929260307.0,297994436198.0,106166315170.0,0.0,43513466.0,0.0,0.0,0.0,0.0,0.0,5278628467097.0,3631789735305.0,0.0,1515268210444.0,131570521348.0,0.0,0.0,5132168885.0,0.0,0.0,0.0,0.0,0.0,1898381843.0,0.0,0.0,0.0,0.0,3233787042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1811542725212.0,1811542725212.0,803957090000.0,803957090000.0,0.0,827943052804.0,0.0,0.0,0.0,0.0,28642118155.0,0.0,80395709000.0,0.0,66671645783.0,414047860842.0,-347376215059.0,0.0,3933109470.0,0.0,0.0,0.0,0.0,0.0,8374884655033.0,0.0,0.0,0.0,226244910515.0,402369.0,398478.0,3583.0,0.0,308.0,2024-10-16 23:27:54.944468,2025-06-06 16:24:42.966745
12,2021-12-31,,Y,PTI,Y,12,7327979031849.0,152508587674.0,152508587674.0,0.0,3906840869585.0,14236657070.0,-26695000.0,3892630907515.0,894390955179.0,508216985965.0,505026777965.0,3190208000.0,160911002969.0,0.0,0.0,6570000000.0,0.0,0.0,330026784765.0,-111333818520.0,1861097801.0,1861097801.0,0.0,671509644130.0,645710200393.0,390719147172.0,254991053221.0,0.0,25097573421.0,701870316.0,0.0,0.0,0.0,1700867877480.0,1065833353023.0,635034524457.0,0.0,0.0,0.0,1236780529754.0,18089886286.0,0.0,0.0,0.0,0.0,0.0,18089886286.0,8000000000.0,10089886286.0,0.0,129741263048.0,85177014058.0,197874597399.0,-112697583341.0,0.0,0.0,0.0,24959539311.0,38685603304.0,-13726063993.0,19604709679.0,324719731259.0,346058942494.0,-21339211235.0,0.0,0.0,0.0,725766284005.0,0.0,24301408015.0,30129400000.0,-14969035338.0,686304511328.0,0.0,38463365156.0,38463365156.0,0.0,0.0,0.0,0.0,0.0,8564759561603.0,6384536626829.0,6378842217489.0,0.0,538684318279.0,515439391359.0,23244926920.0,6899172213.0,74451733263.0,116671147696.0,17454785143.0,0.0,0.0,133432368564.0,345133359458.0,107378375323.0,136800000000.0,26838138.0,0.0,0.0,0.0,0.0,0.0,4901910119412.0,3366993634760.0,0.0,1450296486631.0,84619998021.0,0.0,0.0,5694409340.0,0.0,0.0,0.0,0.0,0.0,2390697343.0,0.0,0.0,0.0,0.0,3303711997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2180222934774.0,2180222934774.0,803957090000.0,803957090000.0,0.0,827943052804.0,0.0,0.0,0.0,0.0,26019645665.0,0.0,80395709000.0,0.0,438388382483.0,193504792915.0,244883589568.0,0.0,3519054822.0,0.0,0.0,0.0,0.0,0.0,8564759561603.0,0.0,0.0,0.0,178104873414.0,632773.0,513029.0,119430.0,0.0,314.0,2024-10-16 23:27:54.944468,2025-06-06 16:24:42.966745
