,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,IIS_01,IIS_011,IIS_012,IIS_013,IIS_02,IIS_021,IIS_022,IIS_023,IIS_024,IIS_025,IIS_03,IIS_04,IIS_041,IIS_042,IIS_043,IIS_044,IIS_045,IIS_10,IIS_11,IIS_111,IIS_112,IIS_121,IIS_122,IIS_123,IIS_12,IIS_124,IIS_125,IIS_126,IIS_13,IIS_14,IIS_15,IIS_161,IIS_162,IIS_17,IIS_171,IIS_172,IIS_173,IIS_174,IIS_175,IIS_176,IIS_177,IIS_178,IIS_179,IIS_1710,IIS_1711,IIS_18,IIS_19,IIS_192,IIS_202,IIS_212,IIS_193,IIS_203,IIS_213,IIS_25,IIS_26,IIS_261,IIS_262,IIS_263,IIS_301,IIS_302,IIS_303,IIS_304,IIS_305,IIS_22,IIS_23,IIS_306,IIS_24,IIS_31,IIS_32,IIS_40,IIS_401,IIS_50,IIS_501,IIS_51,IIS_52,IIS_521,IIS_60,IIS_61,IIS_62,IIS_70,IIS_191,IIS_201,IIS_211,IIS_022023,CREATED_DATE,UPDATED_DATE
0,2023-06-30,2023-07-26,Q,BMI,N,0,1542406037254.0,1285606931733.0,170406718763.0,86392386758.0,-395372759255.0,-431894325606.0,36521566351.0,0.0,0.0,0.0,1147033277999.0,44301532442.0,43765248954.0,536283488.0,0.0,0.0,536283488.0,1191334810441.0,-530361309934.0,0.0,2656834819.0,0.0,2656834819.0,0.0,118303940628.0,-409400534487.0,0.0,25395450430.0,118044656032.0,-92649205602.0,-384005084057.0,0.0,-10233437625.0,-704572394939.0,-704572394939.0,-211181586409.0,0.0,0.0,0.0,0.0,0.0,-493390808530.0,0.0,0.0,0.0,-1098810916621.0,92523893820.0,0.0,0.0,0.0,3506302011.0,-1201658610.0,0.0,0.0,-45850284929.0,-45850284929.0,0.0,0.0,46673608891.0,0.0,46673608891.0,0.0,2304643401.0,70617619943.0,-23999473467.0,0.0,46618146476.0,283194989.0,-294242349.0,-11047360.0,0.0,95585351408.0,0.0,-15654394435.0,-3458800639.0,-19113195074.0,76472156334.0,0.0,76472156333.0,645.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
1,2022-06-30,2022-07-28,Q,VNR,N,0,628862022566.0,-595104351458.0,1287067032665.0,-63100658641.0,-304456566874.0,-362797461174.0,58340894300.0,0.0,0.0,0.0,324405455692.0,66976295650.0,61501156030.0,5475139620.0,0.0,0.0,5475139620.0,391381751342.0,-234005675042.0,0.0,0.0,0.0,0.0,0.0,156282105467.0,-77723569575.0,0.0,-10337368649.0,-50438768136.0,40101399487.0,-88060938224.0,0.0,-3289845565.0,-239824125639.0,-239824125639.0,-233294832039.0,0.0,0.0,0.0,0.0,0.0,-6529293600.0,0.0,0.0,0.0,-331174909428.0,60206841914.0,0.0,0.0,0.0,5199681650.0,-4138511755.0,0.0,0.0,-27229530070.0,-27229530070.0,0.0,0.0,32977311844.0,0.0,32977311844.0,0.0,1061169895.0,101918309198.0,-27619305438.0,0.0,74299003760.0,131247222.0,-134199200.0,-2951978.0,9758940667.0,118093474188.0,0.0,-21779989099.0,267689830.0,-21512299269.0,96581174919.0,231524156.0,96349650763.0,620.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
2,2019-03-31,,Q,VASS,N,3,551316074049.0,527486140404.0,298934862.0,23530998783.0,-13539447778.0,-1757016546.0,-11782431232.0,0.0,0.0,0.0,537776626271.0,-4742963939.0,-4742963939.0,0.0,0.0,0.0,0.0,533033662332.0,-21932836486.0,-1186977994.0,0.0,0.0,0.0,0.0,8145605715.0,-14974208765.0,0.0,3274498066.0,20499861723.0,-17225363657.0,-11699710699.0,0.0,-5260288314.0,-324921221257.0,-324921221257.0,-118158170214.0,0.0,0.0,0.0,-71482631.0,0.0,-206691568412.0,0.0,0.0,0.0,-341881220270.0,191152442062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-164359318306.0,-164359318306.0,0.0,0.0,26793123756.0,0.0,26793123756.0,0.0,0.0,540535479.0,-11429127216.0,0.0,-10888591737.0,90958415.0,-103142732.0,-12184317.0,0.0,15892347702.0,0.0,0.0,0.0,0.0,15892347702.0,0.0,15892347702.0,318.0,0.0,0.0,0.0,-11782431232.0,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
3,2021-09-30,2021-10-25,Q,PTI,N,0,1454108409948.0,1167918798982.0,19687133238.0,266502477728.0,-556414209283.0,-436933630631.0,-119480578652.0,0.0,0.0,0.0,897694200665.0,212405490351.0,147255035525.0,65150454826.0,0.0,0.0,65150454826.0,1110099691016.0,-369420696730.0,0.0,1221702876.0,0.0,1221702876.0,0.0,92552410752.0,-275646583102.0,0.0,-83324564991.0,-125937861727.0,42613296736.0,-358971148093.0,0.0,-7506723015.0,-544133576216.0,-544133576216.0,-142468258767.0,0.0,0.0,0.0,0.0,0.0,-401665317449.0,0.0,0.0,0.0,-910611447324.0,199488243692.0,0.0,0.0,0.0,8769602272.0,-2316643810.0,6452958462.0,0.0,-112081867903.0,-112081867903.0,0.0,0.0,87406375789.0,0.0,87406375789.0,0.0,6452958462.0,41006275060.0,-5584372560.0,0.0,35421902500.0,196800883.0,-19883036.0,176917847.0,1640670679.0,131098825277.0,0.0,-25729515460.0,101505607.0,-25628009853.0,105470815424.0,24916058.0,105445899366.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
4,2019-03-31,2019-05-04,Q,PGI,N,0,666534455255.0,666243788139.0,33051849193.0,-32761182077.0,-153735070062.0,-178861077596.0,25126007534.0,0.0,0.0,0.0,512799385193.0,78996221457.0,46510753050.0,32485468407.0,0.0,0.0,32485468407.0,591795606650.0,-337299049324.0,-12889372461.0,20819040.0,0.0,20819040.0,0.0,89667830164.0,-260499772581.0,0.0,-8015789814.0,-240934188240.0,232918398426.0,-268515562395.0,0.0,-5204345597.0,-188005868263.0,-188005868263.0,-49316514363.0,0.0,0.0,0.0,0.0,0.0,-138689353900.0,0.0,0.0,0.0,-461725776255.0,130069830395.0,0.0,0.0,0.0,2019162164.0,-1487885866.0,531276298.0,0.0,-87316432939.0,-87316432939.0,0.0,0.0,42753397456.0,0.0,42753397456.0,0.0,531276298.0,16442425877.0,-11869429359.0,0.0,4572996518.0,-827595374.0,254878226.0,572717148.0,0.0,48430387420.0,0.0,-8782662560.0,0.0,-8782662560.0,39647724860.0,0.0,39647724860.0,0.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
5,2024-06-30,,Q,MIG,Y,3,1204586365504.0,1272941991164.0,11581295687.0,-79936921347.0,-667165611767.0,-710395648449.0,43230036682.0,0.0,0.0,0.0,537420753737.0,348023650570.0,339663202287.0,8360448283.0,0.0,0.0,8360448283.0,885444404307.0,-352563616700.0,0.0,427897160.0,0.0,536149160.0,-108252000.0,182492044625.0,-169643674915.0,0.0,-115140103.0,9971557530.0,-10086697633.0,-169758815018.0,0.0,-5741276384.0,-585824769885.0,-585824769885.0,-88324308488.0,0.0,0.0,0.0,0.0,0.0,-497500461397.0,0.0,0.0,0.0,-761324861287.0,124119543020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-120929570599.0,-120929570599.0,0.0,0.0,3189972421.0,0.0,3189972421.0,0.0,0.0,66692709347.0,10522557208.0,0.0,77215266555.0,152107115.0,-269014458.0,-116907343.0,0.0,80288331633.0,0.0,-24070191558.0,354281493.0,-23715910065.0,56572421568.0,0.0,56572421568.0,0.0,0.0,0.0,0.0,43230036682.0,2024-10-16 23:35:22.191365,2025-06-06 16:24:43.242694
6,2019-09-30,,Q,VASS,N,3,891370650370.0,870326879430.0,34942423.0,21008828517.0,13769589300.0,-19460751837.0,33230341137.0,0.0,0.0,0.0,905140239670.0,5916697944.0,5916697944.0,0.0,0.0,0.0,0.0,911056937614.0,-23394762063.0,-199350203.0,0.0,0.0,0.0,0.0,8111291854.0,-15482820412.0,0.0,-20393152445.0,-9608479814.0,-10784672631.0,-35875972857.0,0.0,-7769648078.0,-597830513975.0,-587499971657.0,-165695339607.0,0.0,0.0,0.0,-58510000.0,0.0,-421746122050.0,0.0,0.0,-10330542318.0,-641476134910.0,269580802704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-290797521508.0,-290797521508.0,0.0,0.0,-21216718804.0,0.0,-21216718804.0,0.0,0.0,1223850853.0,-3220843692.0,0.0,-1996992839.0,840161357.0,-293004672.0,547156685.0,0.0,-22666554958.0,0.0,0.0,0.0,0.0,-22666554958.0,0.0,-22666554958.0,-453.0,0.0,0.0,0.0,33230341137.0,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
7,2019-06-30,2019-06-30,Q,PVI,N,0,1962260761656.0,1784702822004.0,177557939652.0,0.0,-1061180137754.0,-845176906309.0,-216003231445.0,0.0,0.0,0.0,901080623902.0,185689877362.0,180675085746.0,5014791616.0,0.0,0.0,5014791616.0,1086770501264.0,-689297122154.0,-7398852842.0,817810145.0,0.0,454089829.0,363720316.0,324118471601.0,-371759693250.0,0.0,-87196781769.0,-87196781769.0,0.0,-458956475019.0,20000000000.0,-28481978163.0,-435541522180.0,-389036395321.0,-49282446230.0,0.0,0.0,0.0,0.0,0.0,-339753949091.0,-28073693527.0,-18431433332.0,0.0,-902979975362.0,183790525902.0,0.0,0.0,0.0,617280237247.0,-532182706408.0,85097530839.0,0.0,-157077775706.0,-157077775706.0,0.0,0.0,26712750196.0,0.0,26712750196.0,0.0,85097530839.0,212231917812.0,-24460418816.0,0.0,187771498996.0,35040001.0,0.0,35040001.0,0.0,299562502985.0,0.0,-80309023097.0,13438784912.0,-66870238185.0,6967223338.0,-18307084.0,6985530422.0,871.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
8,2022-12-31,2023-03-29,Y,MIG,Y,0,4789481929031.0,5203843388528.0,229293696267.0,-643655155764.0,-2095750325484.0,-2680949797746.0,585199472262.0,0.0,0.0,0.0,2693731603547.0,1079742320521.0,1072199830161.0,7542490360.0,0.0,0.0,7542490360.0,3773473924068.0,-1361568462685.0,0.0,1124928150.0,0.0,1124928150.0,0.0,507736520928.0,-852707013607.0,0.0,-138739663946.0,-282117380739.0,143377716793.0,-991446677553.0,0.0,-27521872872.0,-2175051111528.0,-2175051111528.0,-403342113785.0,0.0,0.0,0.0,0.0,0.0,-1771708997743.0,0.0,0.0,0.0,-3194019661953.0,579454262115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-542187379984.0,-542187379984.0,0.0,0.0,37266882131.0,0.0,37266882131.0,0.0,0.0,194127671369.0,-33350067397.0,0.0,160777603972.0,3530290963.0,-1266332875.0,2263958088.0,0.0,200308444191.0,0.0,-40840850323.0,31265396.0,-40809584927.0,159498859264.0,0.0,159498859264.0,1037.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
9,2019-03-31,2019-04-01,Q,PVI,N,0,2385034887551.0,2191878276154.0,193156611397.0,0.0,-1513427642548.0,-1018313908803.0,-495113733745.0,0.0,0.0,0.0,871607245003.0,217079072159.0,211137275584.0,5941796575.0,0.0,0.0,5941796575.0,1088686317162.0,-549634845309.0,-45413684311.0,2039968034.0,0.0,101462945.0,1938505089.0,310412880896.0,-282595680690.0,0.0,-57281480297.0,-57281480297.0,0.0,-339877160987.0,0.0,-32386441155.0,-556735510239.0,-492666129038.0,-41210010948.0,0.0,0.0,0.0,0.0,0.0,-451456118090.0,-50951271023.0,-13118110178.0,0.0,-928999112381.0,159687204781.0,0.0,0.0,0.0,529885642115.0,-448742596174.0,81143045941.0,0.0,-105367243666.0,-105367243666.0,0.0,0.0,54319961115.0,0.0,54319961115.0,0.0,81143045941.0,170322826059.0,-12737097085.0,0.0,157585728974.0,25000000.0,-28403000.0,-3403000.0,0.0,293328299788.0,0.0,-54582979234.0,0.0,-54582979234.0,-2095509779.0,-55029391.0,-2040480388.0,897.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
10,2019-06-30,2019-07-31,Q,BVH,N,0,8814506703449.0,8513264219569.0,60949343556.0,240293140324.0,-675779530899.0,-704811821551.0,29032290652.0,0.0,0.0,0.0,8138727172550.0,-1505640636.0,-1505640636.0,0.0,0.0,0.0,0.0,8137221531914.0,-3338497536313.0,-106802515484.0,92261124.0,0.0,2020143.0,90240981.0,581685206154.0,-2863522584519.0,-3805893351622.0,-66169160161.0,-361961467720.0,295792307559.0,-6735585096302.0,32492206929.0,-32492206929.0,-1570512489188.0,-1569464476970.0,-737752619823.0,0.0,0.0,-4330559514.0,-36371262973.0,-438103261168.0,-352906773492.0,-418450550.0,-629561668.0,0.0,-8306097585490.0,-168876053576.0,0.0,0.0,0.0,95358298010.0,-82377529314.0,12980768696.0,0.0,-931764718013.0,-931764718013.0,0.0,0.0,-1100640771589.0,0.0,-1100640771589.0,0.0,12980768696.0,1966624235976.0,-587035305063.0,0.0,1379588930913.0,4226007104.0,-270327258.0,3955679846.0,17764664121.0,310467034973.0,0.0,-53679774575.0,965773149.0,-52714001426.0,257753033547.0,14208940356.0,242266871087.0,366.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
11,2023-12-31,2024-03-30,Y,BVH,Y,0,42659877832211.0,42637147155713.0,214862851415.0,-192132174917.0,-3316257547166.0,-3463319868456.0,,,,,39343620285045.0,736859900508.0,,,,,,40080480185553.0,-19601479750808.0,-81416894451.0,1246830940.0,,783286743.0,463544197.0,1273429764859.0,,,,-19926735802446.0,-95034988630.0,-38429990840536.0,,-109099422257.0,-4080408489759.0,,-2517413586588.0,,,,,,-1562994903171.0,,,,-42619498752552.0,-2539018566999.0,,,,602343898969.0,-613279348072.0,-10935449103.0,-1094026078899.0,-4968385574451.0,,,,2206126186017.0,,,,,13543366344269.0,-2826923433974.0,102048945174.0,10716442910295.0,34409239555.0,-4236725398.0,30172514157.0,,2236298700174.0,,-372973834582.0,-3335621421.0,-376309456003.0,1859989244171.0,75128202764.0,1784861041407.0,2404.0,,,,,2024-10-16 23:35:22.191365,2025-06-17 11:46:19.502744
12,2022-12-31,2023-01-19,Q,VNR,N,0,519693398234.0,0.0,480389401150.0,39303997084.0,-223458532980.0,-204508703016.0,-18949829964.0,0.0,0.0,0.0,296234865254.0,48317551333.0,46673282136.0,1644269197.0,0.0,0.0,1644269197.0,344552416587.0,-238732502141.0,0.0,0.0,0.0,0.0,0.0,165971483525.0,-72761018616.0,0.0,-7513797141.0,45198353418.0,-52712150559.0,-80274815757.0,0.0,-2756849266.0,-221629439178.0,-221629439178.0,-219146555217.0,0.0,0.0,0.0,0.0,0.0,-2482883961.0,0.0,0.0,0.0,-304661104201.0,39891312386.0,0.0,0.0,0.0,1622684418.0,-844444474.0,0.0,0.0,-34591697889.0,-34591697889.0,0.0,0.0,5299614497.0,0.0,5299614497.0,0.0,778239944.0,152181115690.0,-13548693422.0,0.0,138632422268.0,211094420.0,-208812429.0,2281991.0,9593096228.0,154305654928.0,0.0,-27584980323.0,-71362994.0,-27656343317.0,126649311611.0,,126649311611.0,816.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
13,2024-06-30,,Q,PRE,Y,3,617459765953.0,0.0,733670228846.0,-116210462893.0,-309913809171.0,-341538895716.0,14733745966.0,16891340579.0,0.0,0.0,307545956782.0,68819757542.0,56623241482.0,12196516060.0,0.0,0.0,12196516060.0,376365714324.0,-354504818648.0,0.0,0.0,0.0,0.0,0.0,277247856566.0,-77256962082.0,0.0,-59522273410.0,126413565385.0,-185935838795.0,-136779235492.0,0.0,-11763939993.0,-200163877548.0,-200163877548.0,-168917742951.0,0.0,0.0,0.0,0.0,0.0,-31246134597.0,0.0,0.0,0.0,-348707053033.0,27658661291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11081494151.0,-11081494151.0,0.0,0.0,16577167140.0,0.0,16577167140.0,0.0,0.0,57691873918.0,-16118940025.0,0.0,41572933893.0,0.0,-16428935.0,-16428935.0,0.0,58133672098.0,0.0,-11853419420.0,0.0,-11853419420.0,46280252678.0,0.0,46280252678.0,428.0,0.0,0.0,0.0,31625086545.0,2024-10-16 23:27:55.145305,2025-06-06 16:24:43.242694
14,2024-06-30,,Q,BLI,Y,3,377402308752.0,318470716377.0,48263277753.0,10668314622.0,-97459842213.0,-93551948660.0,0.0,-3907893553.0,0.0,0.0,279942466539.0,37131063309.0,34503655443.0,2627407866.0,0.0,0.0,2627407866.0,317073529848.0,-152234273964.0,-10619951026.0,1966610365.0,0.0,1966610365.0,0.0,53086658836.0,-107800955789.0,0.0,19583941382.0,13429513502.0,6154427880.0,-88217014407.0,0.0,-2731820454.0,-159746121441.0,-159746121441.0,-36797110600.0,0.0,0.0,0.0,0.0,0.0,-122949010841.0,0.0,0.0,0.0,-250694956302.0,66378573546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71461508047.0,-71461508047.0,0.0,0.0,-5082934501.0,0.0,-5082934501.0,0.0,0.0,33377903348.0,-1392260079.0,0.0,31985643269.0,425490522.0,-142270147.0,283220375.0,0.0,27185929143.0,0.0,-5437185829.0,0.0,-5437185829.0,21748743314.0,0.0,21748743314.0,362.0,0.0,0.0,0.0,-3907893553.0,2024-10-16 23:27:55.145305,2025-06-06 16:24:43.242694
15,2019-12-31,,Y,VNAI,Y,12,1063360072787.0,1180213875466.0,29999365184.0,-146853167863.0,-229698198141.0,-190904993956.0,-38793204185.0,0.0,0.0,0.0,833661874646.0,57143636706.0,57000640751.0,142995955.0,0.0,0.0,142995955.0,890805511352.0,-460614505274.0,0.0,0.0,0.0,0.0,0.0,132642472965.0,-327972032309.0,0.0,-22028501291.0,36209457301.0,-58237958592.0,-350000533600.0,-10193082264.0,0.0,-527458017595.0,-527458017595.0,-40103191724.0,0.0,0.0,0.0,0.0,0.0,-487354825871.0,0.0,0.0,0.0,-887651633459.0,3153877893.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-157826475571.0,-157826475571.0,0.0,0.0,-154672597678.0,0.0,-154672597678.0,0.0,0.0,206200476022.0,-44819565771.0,0.0,161380910251.0,1809882167.0,-107150584.0,1702731583.0,0.0,8411044156.0,0.0,-3612280.0,0.0,-3612280.0,8407431876.0,0.0,8407431876.0,0.0,0.0,0.0,0.0,-38793204185.0,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
16,2022-06-30,,Q,IFA,N,3,111583928818.0,94232739155.0,31344116.0,17319845547.0,-6551182328.0,-6551182328.0,0.0,0.0,0.0,0.0,105032746490.0,4089216204.0,4089216204.0,0.0,0.0,0.0,0.0,109121962694.0,-23017158167.0,75796165.0,0.0,0.0,0.0,0.0,49475200.0,-22891886802.0,0.0,-9477645611.0,12106284771.0,-21583930382.0,-32369532413.0,0.0,667224970.0,-66714875656.0,-66714875656.0,-20073013604.0,0.0,0.0,0.0,0.0,0.0,-46641862052.0,0.0,0.0,0.0,-98417183099.0,10704779595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26601362590.0,-26601362590.0,0.0,0.0,-15896582995.0,0.0,-15896582995.0,0.0,0.0,-704766611.0,-1178342186.0,0.0,-1883108797.0,29682113.0,-900128181.0,-870446068.0,0.0,-18650137860.0,0.0,-587633703.0,0.0,-587633703.0,-19237771563.0,0.0,-19237771563.0,-274.0,0.0,0.0,0.0,0.0,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
17,2021-12-31,2022-03-24,Y,MIG,Y,0,3399616770586.0,3932262465866.0,37977809169.0,-570623504449.0,-1249192730035.0,-1724030235220.0,474837505185.0,0.0,0.0,0.0,2150424040551.0,505288811506.0,498437113017.0,6851698489.0,0.0,0.0,6851698489.0,2655712852057.0,-1040887530844.0,0.0,517272727.0,0.0,517272727.0,0.0,359923618686.0,-680446639431.0,0.0,-57840651094.0,-30545950022.0,-27294701072.0,-738287290525.0,0.0,-22462100400.0,-1398895371663.0,-1398895371663.0,-269284155407.0,0.0,0.0,0.0,0.0,0.0,-1129611216256.0,0.0,0.0,0.0,-2159644762588.0,496068089469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-447806949766.0,-447806949766.0,0.0,0.0,48261139703.0,0.0,48261139703.0,0.0,0.0,251029708146.0,-20734517851.0,0.0,230295190295.0,3055831271.0,-907985251.0,2147846020.0,0.0,280704176018.0,0.0,-57137500622.0,253278772.0,-56884221850.0,223819954168.0,0.0,223819954168.0,1648.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
18,2019-12-31,2020-01-30,Q,BVH,N,0,9944007430056.0,9761322286150.0,43476251392.0,139208892514.0,-849969380889.0,-909944534983.0,59975154094.0,0.0,0.0,0.0,9094038049167.0,226954655479.0,226954655479.0,0.0,0.0,0.0,0.0,9320992704646.0,-3958864264626.0,-37142163953.0,2718160866.0,0.0,2379167504.0,338993362.0,677664800561.0,-3315623467152.0,-4812771762305.0,71320379592.0,349832707658.0,-278512328066.0,-8057074849865.0,-256645487445.0,256645487445.0,-1767389096840.0,-1766613543549.0,-817982374509.0,0.0,0.0,-44182850075.0,-44326150918.0,-362202682623.0,-497919485424.0,-775553291.0,0.0,0.0,-9824463946705.0,-503471242059.0,0.0,0.0,0.0,85331795122.0,-85188078435.0,143716687.0,0.0,-893845154284.0,-893845154284.0,0.0,0.0,-1397316396343.0,0.0,-1397316396343.0,0.0,143716687.0,2127739745191.0,-633255368660.0,0.0,1494484376531.0,19647283844.0,-4635317072.0,15011966772.0,15359561121.0,127683224768.0,0.0,-26964854931.0,5378134883.0,-21586720048.0,106096504720.0,16289543301.0,89806961419.0,41.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
19,2018-03-31,2018-05-03,Q,PTI,N,0,911979151204.0,935980761088.0,23831162880.0,-47832788113.0,-347399585792.0,-347399585792.0,0.0,0.0,0.0,0.0,564579555528.0,126790094548.0,77932896256.0,48857198592.0,0.0,0.0,48857198592.0,691369672704.0,-368824057856.0,0.0,1374960512.0,0.0,1374960512.0,0.0,48932295100.0,-318516789248.0,0.0,76584165376.0,15918334683.0,60665827081.0,-241932638554.0,-6124072960.0,0.0,-258479898624.0,-258479898624.0,-61806919680.0,0.0,0.0,0.0,0.0,0.0,-196672978944.0,0.0,0.0,0.0,-506536591360.0,184833048576.0,0.0,0.0,0.0,,,,-619457344.0,-183368859648.0,-183368859648.0,0.0,0.0,844726912.0,0.0,844726900.0,0.0,2758540800.0,90219642880.0,-54893441024.0,394197115.0,35326201856.0,126330379.0,-58582324.0,67748055.0,394197120.0,39391416320.0,0.0,-7806635618.0,0.0,-7806635520.0,31584778240.0,4733656.0,31580045086.0,388.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
20,2018-09-30,2019-09-30,Q,PVI,N,0,1992064617749.0,1834273443770.0,157791173979.0,0.0,-1148315370783.0,-1012168191615.0,-136147179168.0,0.0,0.0,0.0,843749246966.0,185207575076.0,179933786015.0,5273789061.0,0.0,0.0,5273789061.0,1028956822042.0,-856551939936.0,-104680466448.0,4689996177.0,0.0,4210487749.0,479508428.0,581462484018.0,-375079926189.0,0.0,29979761042.0,29979761042.0,0.0,-345100165147.0,10000000000.0,-24312856572.0,-527234603617.0,-495643367190.0,-32809044579.0,0.0,0.0,0.0,0.0,0.0,-462834322611.0,-14777760692.0,-16813475735.0,0.0,-886647625336.0,142309196706.0,0.0,0.0,0.0,899827956746.0,-762571703039.0,137256253707.0,0.0,-120633098467.0,-120633098467.0,0.0,0.0,21676098239.0,0.0,21676098239.0,0.0,137256253707.0,161273544713.0,-32546225158.0,0.0,128727319555.0,21320847.0,-180897359.0,-159576512.0,0.0,287760540082.0,0.0,-53722632847.0,0.0,-53722632847.0,2959614245.0,-192398339.0,3152012584.0,882.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
21,2019-12-31,,Y,VASS,Y,12,2872310331000.0,2732139484104.0,1130291219.0,139040555677.0,-3959802200.0,-47694372588.0,43734570388.0,0.0,0.0,0.0,2868350528800.0,18403045595.0,18403045595.0,0.0,0.0,0.0,0.0,2886753574395.0,-99529125573.0,0.0,0.0,0.0,0.0,0.0,26920158489.0,-72608967084.0,0.0,-453119264.0,18440229246.0,-18893348510.0,-73062086348.0,0.0,-26855754028.0,-1757977567089.0,-1757977567089.0,-569400765129.0,0.0,0.0,0.0,0.0,0.0,-1188576801960.0,0.0,0.0,0.0,-1857895407465.0,1028858166930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-927437672824.0,-927437672824.0,0.0,0.0,101420494106.0,0.0,101420494106.0,0.0,0.0,4505728147.0,-20444896358.0,0.0,-15939168211.0,7620502411.0,-1151844047.0,6468658364.0,0.0,91949984259.0,0.0,0.0,0.0,0.0,91949984259.0,0.0,91949984259.0,1839.0,0.0,0.0,0.0,43734570388.0,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
22,2023-12-31,2024-03-14,Y,BIC,Y,0,4744830273543.0,4929995267081.0,155604010559.0,-340769004097.0,-1390619914418.0,-1412773050817.0,,,,,3354210359125.0,275857414615.0,232012916044.0,43844498571.0,,,,3630067773740.0,,,17976752285.0,,,,250395047934.0,,,,-132964379369.0,69430692093.0,-880217447410.0,,-36728625484.0,-1828913477458.0,,-563783355380.0,,,,,,-1265130122078.0,,,,-2745859550352.0,884208223388.0,,,,,,,,-704205824987.0,,,,573125621316.0,,,,,431315325531.0,-38192102616.0,,393123222915.0,1354457718.0,-421057385.0,933400333.0,,574059021649.0,,-117198101675.0,-812497025.0,-118010598700.0,456048422949.0,6254550754.0,449793872195.0,3133.0,,,,,2024-10-16 23:35:22.191365,2025-06-17 11:46:19.502744
23,2019-12-31,2020-03-24,Y,PTI,Y,0,4785978449323.0,5692726345390.0,108920975323.0,-1015668871390.0,-1598946590984.0,-2240217554853.0,641270963869.0,0.0,0.0,0.0,3187031858339.0,1123206129631.0,381272476367.0,741933653264.0,0.0,0.0,741933653264.0,4310237987970.0,-2058402239394.0,0.0,19906234798.0,0.0,19906234798.0,0.0,589960692386.0,-1448535312210.0,0.0,-2706867994.0,-264927185800.0,262220317806.0,-1451242180204.0,0.0,-35614297659.0,-2148293842797.0,-2148293842797.0,-514028551706.0,0.0,0.0,0.0,0.0,0.0,-1634265291091.0,0.0,0.0,0.0,-3635150320660.0,675087667310.0,0.0,0.0,0.0,238560442964.0,-202101021063.0,36459421901.0,-3006968579.0,-625514339977.0,-625514339977.0,0.0,0.0,46566358754.0,0.0,46566358754.0,0.0,36459421901.0,187901770914.0,-135765412523.0,0.0,52136358391.0,2664187726.0,-2253012419.0,411175307.0,2408355394.0,137981669747.0,0.0,-24765111081.0,191886672.0,-24573224409.0,113408445338.0,162983403.0,113245461935.0,1354.0,,,,,2024-10-16 23:35:22.191365,2024-10-16 23:35:22.191365
