,REPORT_DATE,REPORTED_DATE,FREQ_CODE,SECURITY_CODE,AUDITED,MONTH_IN_PERIOD,ICFI_1,ICFI_2,ICFI_201,ICFI_3,ICFI_4,ICFI_5,ICFI_6,ICFI_7,ICFI_8,ICFI_9,ICFI_901,ICFI_902,ICFI_903,ICFI_904,ICFI_905,ICFI_10,ICFI_11,ICFI_111,ICFI_112,ICFI_113,ICFI_114,ICFI_115,ICFI_12,ICFI_13,ICFI_14,ICFI_15,ICFI_16,ICFI_17,ICFI_20,ICFI_21,ICFI_22,ICFI_23,ICFI_24,ICFI_25,ICFI_26,ICFI_27,ICFI_30,ICFI_31,ICFI_32,ICFI_33,ICFI_34,ICFI_35,ICFI_36,ICFI_40,ICFI_50,ICFI_60,ICFI_61,ICFI_70,ICFI_6B,CREATED_DATE,UPDATED_DATE
30,2021-12-31,,Q,PVI,N,3,117419792748.0,18902461833.0,0.0,-158798384584.0,-8445695673.0,-162477478849.0,1002143396.0,0.0,-192397161129.0,-92407691739.0,0.0,0.0,0.0,-92407691739.0,0.0,763281859.0,-238010275088.0,0.0,0.0,0.0,-238010275088.0,0.0,-98857124449.0,714766318300.0,-5209005668.0,-84549900084.0,0.0,0.0,4098442002.0,-4080964886.0,484000000.0,-1733018888465.0,1632367200000.0,0.0,0.0,244440043931.0,140191390580.0,0.0,498474010000.0,0.0,-99067023162.0,0.0,-680219160297.0,-280812173459.0,-136522340877.0,1151830751574.0,-272806252.0,1015035604445.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
31,2020-06-30,,Q,BMI,Y,3,58336127419.0,5997575531.0,0.0,-17104623679.0,-347550264.0,-107147172888.0,0.0,-75468485.0,-60341112366.0,-95980890191.0,0.0,0.0,0.0,-95980890191.0,0.0,-817809915.0,77147667318.0,0.0,0.0,0.0,77147667318.0,0.0,33999847508.0,0.0,-17550228499.0,55934079529.0,0.0,6765634838.0,-842811778.0,-2715676364.0,589747273.0,-1525656901555.0,1624037602828.0,0.0,0.0,79633946657.0,175888718839.0,0.0,0.0,0.0,0.0,0.0,-137031056700.0,-137031056700.0,38014850361.0,236765484674.0,-99959287.0,274680375748.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
32,2020-12-31,,Q,BMI,N,3,43579427450.0,4150218705.0,0.0,163841963342.0,-1751002317.0,-52509382059.0,0.0,0.0,157311225121.0,113834954440.0,0.0,0.0,0.0,113834954440.0,0.0,439196836.0,-252222681457.0,0.0,0.0,0.0,-252222681457.0,0.0,-9853469389.0,0.0,0.0,64681940991.0,0.0,-9974414758.0,64216751784.0,-10358198534.0,126377636.0,1887473507722.0,-2143950619198.0,0.0,0.0,50936542098.0,-215772390276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-151555638492.0,299506841552.0,1751002317.0,149702205377.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
33,2022-09-30,,Q,PVI,N,3,320931596924.0,21160134346.0,0.0,28267191874.0,19720553990.0,-292427232779.0,5728870221.0,0.0,103381114576.0,118261080282.0,0.0,0.0,0.0,118261080282.0,0.0,-624079310.0,-288801800016.0,0.0,0.0,0.0,-288801800016.0,0.0,-76538316875.0,227481308911.0,0.0,-34474599176.0,0.0,-5463470473.0,43221237919.0,-5399477455.0,0.0,-1861933904854.0,2860897449997.0,0.0,0.0,237489781013.0,1231053848701.0,0.0,0.0,176560169132.0,-511598306357.0,0.0,-839819579161.0,-1174857716386.0,99417370234.0,702509375307.0,-450459057.0,801476286484.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
34,2020-12-31,,Y,BIC,Y,12,375349390163.0,5275973747.0,0.0,254239286874.0,9254164382.0,-266021817762.0,51979494.0,0.0,378148976898.0,-105008943799.0,0.0,0.0,0.0,-105008943799.0,0.0,35675544.0,33650385394.0,0.0,0.0,0.0,33650385394.0,0.0,-73565152072.0,-177820548855.0,-51979494.0,-63418798589.0,0.0,-27485794116.0,-35516179089.0,-502342573.0,19086520.0,-3292165192456.0,3162678923400.0,0.0,0.0,255311016985.0,125341491876.0,0.0,0.0,0.0,-17910873317.0,0.0,-94010580506.0,-111921453823.0,-22096141036.0,119341101387.0,802898009.0,98047858360.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
35,2019-09-30,,Q,BVH,Y,3,432682329193.0,45282545984.0,0.0,4237187662903.0,2125071218.0,-1997660849992.0,256284162852.0,0.0,2975900922158.0,906905810377.0,0.0,0.0,0.0,906905810377.0,0.0,4758792236.0,1077632455182.0,0.0,0.0,0.0,1077632455182.0,0.0,-140122372352.0,-486695287191.0,-227849733846.0,-54381950425.0,0.0,528051478.0,4056676687617.0,-90118659860.0,60922727.0,-13131382155760.0,12399249107536.0,-196000000000.0,87163586600.0,1756123295933.0,825096097176.0,0.0,0.0,404315715915.0,-5158541078414.0,0.0,38812060.0,-4754186550439.0,127586234354.0,1866621310944.0,51670114.0,1994259215412.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
36,2018-12-31,,Q,VASS,N,3,95500203230.0,814595811.0,0.0,-91796163989.0,298977667.0,-5970573446.0,3278120889.0,0.0,2125160162.0,-329070108776.0,0.0,0.0,0.0,-329070108776.0,0.0,-47719014.0,210926850990.0,0.0,0.0,0.0,210926850990.0,0.0,-23410756988.0,0.0,-3278120889.0,0.0,0.0,0.0,-142754694515.0,-1127100545.0,150000000.0,-35000000000.0,37000000000.0,0.0,15000000000.0,5820573446.0,21843472901.0,0.0,0.0,243591743887.0,-121498229061.0,0.0,0.0,122093514826.0,1182293212.0,65223136150.0,-298977667.0,66106451695.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
37,2018-03-31,,Q,VASS,N,3,53938951201.0,182827475.0,0.0,48724337796.0,0.0,370210098.0,0.0,0.0,103216326570.0,-70393750266.0,0.0,0.0,0.0,-70393750266.0,0.0,-178357678.0,-7280748338.0,0.0,0.0,0.0,-7280748338.0,0.0,10174607200.0,0.0,0.0,0.0,0.0,0.0,35538077488.0,0.0,0.0,5000000000.0,0.0,0.0,0.0,-370210098.0,4629789902.0,0.0,0.0,-2274000000.0,-4500000000.0,0.0,0.0,-6774000000.0,33393867390.0,17417524625.0,0.0,50811392015.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
38,2022-03-31,,Q,BIC,N,3,93945887083.0,1922815346.0,0.0,221423243617.0,-4035072196.0,-46980571067.0,0.0,2.0,266276302785.0,88687885568.0,0.0,0.0,0.0,88687885568.0,0.0,-346996647.0,-87456519317.0,0.0,0.0,0.0,-87456519317.0,0.0,-2768779902.0,6869451841.0,0.0,-1026222556.0,-49596541247.0,0.0,220638580525.0,-207435993.0,0.0,-232664801237.0,18364308929.0,0.0,0.0,51015643263.0,-163492285038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57146295487.0,30091930237.0,0.0,87238225724.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
39,2021-12-31,,Q,BIC,N,3,140083473327.0,-12871525616.0,0.0,-324133632784.0,-4541540023.0,-69648376218.0,34224154.0,0.0,-271077377160.0,28677088620.0,0.0,0.0,0.0,28677088620.0,0.0,6627264.0,-85943349915.0,0.0,0.0,0.0,-85943349915.0,0.0,1977002849.0,-20828492453.0,-34224154.0,-922743858.0,0.0,295888771555.0,-52256697252.0,-225433703.0,-12839340.0,-2227330458898.0,2152540833548.0,0.0,0.0,74189916239.0,-837982154.0,0.0,0.0,0.0,0.0,0.0,-35559000.0,-35559000.0,-53130238406.0,83627540458.0,0.0,30497302052.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
40,2020-09-30,,Q,BIC,N,3,92878514078.0,1175812943.0,0.0,65310145461.0,-10873566726.0,93035013391.0,-48732379.0,-1.0,241477186767.0,-47118510642.0,0.0,0.0,0.0,-47118510642.0,0.0,-26366310.0,-203667723496.0,0.0,0.0,0.0,-203667723496.0,0.0,20607511174.0,-156592641898.0,48732379.0,-19549214994.0,0.0,82023122554.0,-82797904466.0,-155605131.0,106570367.0,791662384881.0,-789237516743.0,0.0,0.0,-67357438902.0,-64981605528.0,66623184.0,0.0,0.0,17910873317.0,0.0,-666231830.0,17311264671.0,-130468245323.0,233640479711.0,-387805488.0,102784428900.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
41,2021-09-30,,Q,BVH,Y,3,579427611517.0,58448351172.0,0.0,4648674949362.0,-4702149862.0,-2058331192229.0,59926183836.0,0.0,3283443753796.0,69274845284.0,0.0,0.0,0.0,69274845284.0,0.0,-2149109513.0,-183028280012.0,0.0,0.0,0.0,-183028280012.0,0.0,68856432087.0,-591692619984.0,-157857077427.0,-67120112877.0,0.0,-16067690598.0,2403660140756.0,-72048915855.0,217967727.0,-49958975342813.0,47190334348315.0,323457385000.0,0.0,1971141781155.0,-545872776471.0,0.0,0.0,20215160644460.0,-9058530633249.0,0.0,0.0,11156630011211.0,13014417375496.0,2860226530581.0,-2787129148.0,15871856776929.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
42,2020-12-31,,Y,HVB,Y,12,5263827114.0,1011373457.0,0.0,-12998242692.0,0.0,-27753643818.0,0.0,0.0,-34476685939.0,-6216164849.0,0.0,0.0,0.0,-6216164849.0,0.0,-39058500.0,-26846652469.0,0.0,0.0,0.0,-26846652469.0,0.0,17579604056.0,0.0,0.0,-479709499.0,0.0,0.0,-50478667200.0,0.0,0.0,-217401904570.0,237779000000.0,0.0,0.0,31471504207.0,51848599637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369932437.0,5228386470.0,0.0,6598318907.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
43,2022-03-31,,Q,BVH,N,3,625185203966.0,54871024372.0,0.0,5326087353028.0,265130989.0,-2354406977134.0,143379330882.0,0.0,3795381066103.0,-7751652266448.0,0.0,0.0,0.0,-7751652266448.0,0.0,-18291363331.0,8061224435667.0,0.0,0.0,0.0,8061224435667.0,0.0,-195786773016.0,-133320076681.0,-37517661089.0,-114565243922.0,0.0,-38035430051.0,3567436687232.0,-33583840050.0,310909091.0,-5177392433725.0,5802456732786.0,0.0,6559843455.0,914315970252.0,1512667181809.0,0.0,0.0,6838191293515.0,-6509568931287.0,0.0,0.0,328622362228.0,5408726231269.0,5354092025872.0,-78827435.0,10762739429706.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
44,2022-12-31,,Q,BIC,N,3,153763954509.0,2023988990.0,0.0,4882130383.0,-9296554183.0,-123354909720.0,-8092995.0,0.0,28010516984.0,-103181829204.0,0.0,0.0,0.0,-103181829204.0,0.0,2234593.0,-179156030807.0,0.0,0.0,0.0,-179156030807.0,0.0,-15711488305.0,25305278464.0,8017476.0,-20232291232.0,0.0,-1366465828.0,-266322057859.0,-4645496935.0,0.0,-1646301496610.0,1731052872213.0,0.0,0.0,131095747683.0,211201626351.0,0.0,0.0,0.0,0.0,0.0,-854310880.0,-854310880.0,-55974742388.0,83200719845.0,1635660363.0,28861637820.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
45,2018-12-31,,Y,VASS,Y,12,104755655710.0,725034240.0,0.0,-42052708906.0,298977667.0,-3629922951.0,4181341533.0,0.0,64278377293.0,-392050413537.0,0.0,0.0,0.0,-392050413537.0,0.0,-43653464.0,194435008174.0,0.0,0.0,0.0,194435008174.0,0.0,-12773460852.0,0.0,-4181341533.0,0.0,0.0,0.0,-150335483919.0,-883653182.0,150000000.0,-30000000000.0,37000000000.0,0.0,70000000000.0,3479922951.0,79746269769.0,0.0,0.0,253591743887.0,-134014625000.0,0.0,0.0,119577118887.0,48987904737.0,17417524625.0,-298977667.0,66106451695.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
46,2019-06-30,,Q,BMI,Y,3,54182978009.0,5352962607.0,0.0,-56458457174.0,-715876004.0,-61743080065.0,-15247400.0,0.0,-59396720027.0,181276189134.0,0.0,0.0,0.0,181276189134.0,0.0,-535089216.0,-191321699132.0,0.0,0.0,0.0,-191321699132.0,0.0,55288464553.0,7550197214.0,15247400.0,-13148980365.0,0.0,13717821110.0,-6554569329.0,-912293385.0,419688136.0,-1215009292105.0,1207390000000.0,0.0,0.0,64767012490.0,56655115136.0,0.0,0.0,0.0,0.0,0.0,-109624845360.0,-109624845360.0,-59524299553.0,349281955092.0,-411255448.0,289346400091.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
47,2022-12-31,2023-04-03,Y,PTI,Y,0,-343573778607.0,28906097107.0,,304129549041.0,77613747.0,-315891694256.0,9847289553.0,,-316504923415.0,-117127821706.0,,,,,,336587090.0,-27249308399.0,,,,,,-39526356992.0,14236657070.0,-9847289553.0,-57474844751.0,,,-553157300656.0,-133598249440.0,-411648570.0,-3585315423731.0,4034295368694.0,,,326177230705.0,641147277658.0,,,492100000000.0,-492100000000.0,,-930971267.0,-930971267.0,87059005735.0,152508587674.0,155152896.0,239722746305.0,,2024-10-16 23:35:22.743007,2025-06-06 16:24:43.535086
48,2018-12-31,,Y,BMI,Y,12,200805521002.0,19619864641.0,0.0,67521853966.0,-324510664.0,-166966739011.0,0.0,0.0,120655989934.0,-178640586328.0,0.0,0.0,0.0,-178640586328.0,0.0,383143018.0,121660934107.0,0.0,0.0,0.0,121660934107.0,0.0,-42738228614.0,-4864154985.0,0.0,-38426783100.0,0.0,-60360474478.0,-82330160446.0,-3596618266.0,198172725.0,-2086370883333.0,2069523383333.0,0.0,0.0,171830662707.0,151584717166.0,0.0,0.0,0.0,0.0,0.0,-91354037000.0,-91354037000.0,-22099480280.0,183614229316.0,-197121860.0,161317627176.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
49,2019-03-31,,Q,BIC,N,3,69781408962.0,1787504095.0,0.0,64651549301.0,224505461.0,14182222015.0,1198356.0,0.0,150628388190.0,-19591328327.0,0.0,0.0,0.0,-19591328327.0,0.0,54132835.0,28444444938.0,0.0,0.0,0.0,28444444938.0,0.0,-2186396210.0,-9803212795.0,-2249921201.0,-10551287696.0,0.0,0.0,134744819734.0,0.0,0.0,-1082971853284.0,972341888206.0,0.0,0.0,-12925540092.0,-123555505170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11189314564.0,99928524532.0,0.0,111117839096.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
50,2019-03-31,,Q,PTI,N,3,46422135360.0,5592110625.0,0.0,94786427798.0,0.0,-32404923639.0,2574878865.0,0.0,116970629009.0,-126173556839.0,0.0,0.0,0.0,-126173556839.0,0.0,-2814006973.0,161478101302.0,0.0,0.0,0.0,161478101302.0,0.0,-40691663734.0,130812347862.0,-2574878865.0,-9267560742.0,21000000.0,0.0,227760411020.0,-7841783046.0,0.0,-391977250945.0,184881267227.0,0.0,6881267227.0,8071694309.0,-199984805228.0,0.0,0.0,50376892835.0,-908304906.0,0.0,-31430906.0,49437157023.0,77212762815.0,124625653602.0,0.0,201838416417.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
51,2020-09-30,,Q,PTI,N,3,63858682886.0,-28754787366.0,0.0,274161690161.0,0.0,12522364742.0,1078651795.0,1.0,322866602219.0,-11100765747.0,0.0,0.0,0.0,-11100765747.0,0.0,-28208416434.0,-96179082583.0,0.0,0.0,0.0,-96179082583.0,0.0,-133954482891.0,1515607367.0,-1078651795.0,-17176079253.0,-160248001.0,1695417984.0,38219900866.0,98270468932.0,-345454546.0,168714937640.0,-253820329757.0,0.0,10634016671.0,-44907824600.0,-21454185660.0,0.0,0.0,49645062244.0,3091182923.0,0.0,-79038603695.0,-26302358528.0,-9536643322.0,153355510395.0,0.0,143818867073.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
52,2020-12-31,,Y,BVH,Y,12,1953285808059.0,206997738211.0,0.0,18324904209345.0,-3832163038.0,-9547259680419.0,702373401785.0,0.0,11636469313943.0,-13288642669.0,0.0,0.0,0.0,-13288642669.0,0.0,1924398500.0,105126771747.0,0.0,0.0,0.0,105126771747.0,0.0,748213752516.0,381642210752.0,-757788609663.0,-237775940333.0,0.0,-68382974829.0,11796140279964.0,-231433491623.0,1026440364.0,-87906743938242.0,71688969281693.0,-29535895500.0,0.0,8717737729146.0,-7759979874162.0,0.0,0.0,17451796200000.0,-18829087539287.0,0.0,-621510028457.0,-1998801367744.0,2037359038058.0,4742602123821.0,781201877.0,6780742363756.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
53,2023-03-31,,Q,PVI,N,3,317828675771.0,21196695905.0,0.0,214234641278.0,9511060173.0,-222691444640.0,3076651522.0,0.0,343156280009.0,361702793113.0,0.0,0.0,0.0,361702793113.0,0.0,706027717.0,-405484033090.0,0.0,0.0,0.0,-405484033090.0,0.0,-5267159893.0,62772553000.0,-2947173086.0,-73384567351.0,0.0,-11887130094.0,269367590325.0,-1811728182.0,0.0,-4633924907226.0,3110328154562.0,0.0,0.0,212961442242.0,-1312447038604.0,4522404290.0,0.0,610593437398.0,-28998000000.0,0.0,-9323273725.0,576794567963.0,-466284880316.0,1423599922142.0,-1081577967.0,956233463859.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
54,2021-06-30,,Q,BMI,Y,3,82498781912.0,5445768793.0,0.0,-55413325137.0,-3328217159.0,-33989626572.0,0.0,0.0,-4786618163.0,338931132313.0,0.0,0.0,0.0,338931132313.0,0.0,283844109.0,-380053066404.0,0.0,0.0,0.0,-380053066404.0,0.0,-59048586073.0,56093489910.0,0.0,-4880721651.0,0.0,20321018384.0,-33139507575.0,-10093008186.0,16653636.0,-1762043348964.0,1916332526416.0,0.0,0.0,34091800414.0,178304623316.0,0.0,0.0,0.0,0.0,0.0,-182708075600.0,-182708075600.0,-37542959859.0,251175073685.0,1776403878.0,215408517704.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
55,2018-12-31,,Y,BIC,Y,12,202478385730.0,7717053456.0,0.0,157754548211.0,-1433644819.0,-224974506910.0,502009827.0,0.0,142043845495.0,-5376900668.0,0.0,0.0,0.0,-5376900668.0,0.0,9225318.0,185221593129.0,0.0,0.0,0.0,185221593129.0,0.0,-31758526609.0,85384185399.0,-502009827.0,-61940379610.0,203447296.0,-8145042096.0,305139437827.0,-946387869.0,204837769.0,-4589728840495.0,4281887031909.0,0.0,0.0,150082421508.0,-158500937178.0,0.0,0.0,0.0,0.0,0.0,-102188747841.0,-102188747841.0,44449752808.0,54656445594.0,822326130.0,99928524532.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
56,2021-09-30,,Q,BMI,N,3,61611509513.0,4798272343.0,0.0,84834515418.0,-1792095210.0,-63739316209.0,0.0,0.0,85712885855.0,41957702631.0,0.0,0.0,0.0,41957702631.0,0.0,-1009264119.0,-23080349557.0,0.0,0.0,0.0,-23080349557.0,0.0,48425288957.0,9440298399.0,0.0,-11427042635.0,0.0,0.0,150019519531.0,-333113682.0,350000.0,-702055000000.0,531000000000.0,0.0,0.0,63738966209.0,-107648797473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42370722058.0,215408517704.0,-7125787.0,257772113975.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
57,2020-06-30,,Q,BIC,Y,3,108819535808.0,1317082000.0,0.0,52750135432.0,11579614268.0,50875060397.0,48732379.0,0.0,225390160284.0,-37655940205.0,0.0,0.0,0.0,-37655940205.0,0.0,13547013.0,97919732656.0,0.0,0.0,0.0,97919732656.0,0.0,-17451084349.0,-51108055300.0,-48732379.0,-9732928576.0,0.0,-19691694116.0,187635005028.0,0.0,0.0,-1439883561330.0,1455668923772.0,0.0,0.0,-77258682426.0,-61473319984.0,0.0,0.0,0.0,-17910873317.0,0.0,0.0,-17910873317.0,108250811727.0,125001862496.0,387805488.0,233640479711.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
58,2022-12-31,,Q,PVI,N,3,263294964382.0,21094965565.0,0.0,-25039455135.0,-9403081841.0,-263223235976.0,2973457043.0,0.0,-10302385962.0,-468590761493.0,0.0,0.0,0.0,-468590761493.0,0.0,1459834649.0,243405215968.0,0.0,0.0,0.0,243405215968.0,0.0,-59775343421.0,-117861103769.0,-10811335186.0,-30452239559.0,0.0,-2155914408.0,-455084033181.0,-14113767902.0,260273888888.0,-3008150630000.0,3522140196500.0,0.0,0.0,626391057087.0,1386540744573.0,0.0,0.0,28998000000.0,-389779056002.0,0.0,50833474081.0,-309947581921.0,621509129471.0,801476286484.0,614701781.0,1423600117736.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
59,2019-12-31,,Y,HVB,Y,12,4319055862.0,919704497.0,0.0,14916427621.0,0.0,-26324718545.0,0.0,0.0,-6169530565.0,7364104317.0,0.0,0.0,0.0,7364104317.0,0.0,-6267500.0,-14211417340.0,0.0,0.0,0.0,-14211417340.0,0.0,7484920872.0,0.0,0.0,-170639416.0,0.0,0.0,-5708829632.0,-616415200.0,0.0,-609053050191.0,554724766667.0,0.0,0.0,21427281396.0,-33517417328.0,0.0,-111500000.0,0.0,0.0,0.0,0.0,-111500000.0,-39337746960.0,44566133430.0,0.0,5228386470.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
60,2021-12-31,,Q,BMI,N,3,68956049317.0,4821638985.0,0.0,137120006636.0,1246756659.0,-77552105303.0,0.0,0.0,134592346294.0,79548202879.0,0.0,0.0,0.0,79548202879.0,0.0,1275155167.0,212106302991.0,0.0,0.0,0.0,212106302991.0,0.0,-120431587708.0,32864064368.0,0.0,-4999523932.0,0.0,0.0,334954960059.0,-1328559623.0,18145455.0,-1123140000000.0,757140000000.0,0.0,0.0,-4757658481.0,-372068072649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37113112590.0,257772113975.0,6008.0,220659007393.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
61,2018-12-31,,Y,HVB,Y,12,5268423790.0,856871379.0,0.0,-55842720829.0,-4691767.0,-37212195861.0,0.0,0.0,-86934313288.0,-5332884436.0,0.0,0.0,0.0,-5332884436.0,0.0,28270000.0,8406032383.0,0.0,0.0,0.0,8406032383.0,0.0,41068860225.0,0.0,-4716992185.0,-179617231.0,0.0,-36650000.0,-47697294532.0,0.0,0.0,-297612829104.0,345159062437.0,0.0,0.0,38038337446.0,85584570779.0,0.0,0.0,0.0,0.0,0.0,-5700000.0,-5700000.0,37881576247.0,6679865416.0,4691767.0,44566133430.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
62,2020-12-31,,Q,PTI,N,3,86830152655.0,4390710859.0,0.0,155175449580.0,0.0,-36817872842.0,3397444280.0,0.0,212975884532.0,-138528337540.0,0.0,0.0,0.0,-138528337540.0,0.0,12239864241.0,-38336101136.0,0.0,0.0,0.0,-38336101136.0,0.0,-64565137750.0,284870249418.0,-3397444280.0,-11354316246.0,0.0,0.0,253904661239.0,11356707042.0,0.0,-866103835616.0,931497538600.0,0.0,-522075670.0,53278636702.0,129506971058.0,0.0,0.0,30000000000.0,-268700000000.0,0.0,-111601173.0,-238811601173.0,144600031124.0,143818867073.0,0.0,288418898197.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
63,2019-09-30,,Q,BIC,N,3,61308373315.0,1802311653.0,0.0,-145480929513.0,1344774422.0,32821874981.0,-147531850.0,0.0,-48351126992.0,-33749670314.0,0.0,0.0,0.0,-33749670314.0,0.0,33275150.0,-13775752607.0,0.0,0.0,0.0,-13775752607.0,0.0,13232894636.0,-22359329162.0,147531850.0,6472126284.0,0.0,40087540712.0,-58262510443.0,1186508661.0,0.0,955328129260.0,-861072575240.0,0.0,0.0,-33886980450.0,61555082231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292571788.0,84700055581.0,-536694661.0,87455932708.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
64,2018-03-31,,Q,BVH,N,3,540480264726.0,38278922275.0,0.0,4282552217449.0,-7712673679.0,-2858288134466.0,213417893528.0,0.0,2208728489833.0,784401403892.0,0.0,0.0,0.0,784401403892.0,0.0,-9585226176.0,2698105267781.0,0.0,0.0,0.0,2698105267781.0,0.0,-199685971893.0,-90712173391.0,-134090946757.0,-67848498015.0,0.0,-20843436777.0,5168468908497.0,-12112926855.0,113706364.0,-13807848521788.0,12322454508430.0,0.0,0.0,3312509561560.0,1815116327711.0,0.0,0.0,6808558465848.0,-6356290442329.0,0.0,0.0,452268023519.0,7435853259727.0,3789197489323.0,5634888961.0,11230685638011.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
65,2018-09-30,,Q,BVH,N,3,991356564410.0,80073408033.0,0.0,8977866771061.0,884701138.0,-5618672849028.0,398518189810.0,0.0,4830026785424.0,-239575812089.0,0.0,0.0,0.0,-239575812089.0,0.0,-7073491937.0,1107373875328.0,0.0,0.0,0.0,1107373875328.0,0.0,-274398658577.0,-275517702985.0,-313565584955.0,-141699641205.0,0.0,-46841506738.0,4638728262266.0,-44513973431.0,11923483966.0,-32915491104074.0,26394842725227.0,-953620000.0,0.0,5724692667572.0,-829499820740.0,732898500000.0,0.0,11724946572731.0,-14135537375595.0,0.0,0.0,-1677692302864.0,2131536138662.0,3789197489323.0,213852283.0,5920947480268.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
66,2018-09-30,,Q,BIC,N,3,46594823113.0,989227927.0,0.0,24923827422.0,-1567352292.0,269709879345.0,0.0,0.0,340650405515.0,23216719406.0,0.0,0.0,0.0,23216719406.0,0.0,-897753128.0,-118212749283.0,0.0,0.0,0.0,-118212749283.0,0.0,21641126371.0,-47161258220.0,63942841840.0,-20057004269.0,-42740038351.0,-9580677715.0,210801612166.0,755938659.0,1837101918.0,880064433380.0,-676765547395.0,-47655964733.0,0.0,-229643274800.0,-71407312971.0,1543529482.0,0.0,0.0,0.0,0.0,-97529121316.0,-95985591834.0,43408707361.0,120153935875.0,0.0,163562643236.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
67,2020-03-31,,Q,BMI,N,3,51085356891.0,4195462600.0,0.0,34753412331.0,-331205988.0,-10254523506.0,0.0,0.0,79448502328.0,-47317755320.0,0.0,0.0,0.0,-47317755320.0,0.0,-821215497.0,125030720397.0,0.0,0.0,0.0,125030720397.0,0.0,17236391554.0,0.0,17550228499.0,0.0,0.0,-24315863337.0,166811008624.0,-600139413.0,1772727.0,488266901555.0,-663647602828.0,0.0,0.0,9259152139.0,-166719915820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91092804.0,236343185882.0,331205988.0,236765484674.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
68,2021-03-31,,Q,BVH,N,3,592916377788.0,50525706919.0,0.0,4707051762775.0,-2653241385.0,-2202918485385.0,123061418631.0,0.0,3267983539343.0,-1009167353824.0,0.0,0.0,0.0,-1009167353824.0,0.0,-10442900870.0,165826992742.0,0.0,0.0,0.0,165826992742.0,0.0,162616394471.0,370694401273.0,-114643715015.0,-77539981602.0,0.0,-35012277897.0,2720315098621.0,-42077957272.0,69090909.0,-15571426236950.0,13319006203493.0,-4425975843.0,2371648844864.0,0.0,72793969201.0,0.0,0.0,3364836650000.0,-8560107800903.0,0.0,0.0,-5195271150903.0,-2402162083081.0,6780610816944.0,-105532026.0,4378343201837.0,0.0,2024-10-16 23:35:22.743007,2024-10-16 23:35:22.743007
